id_proposicao_voz,id_votacao,casa,obj_votacao,data_hora,votacao_secreta,apelido,status_importante,url_votacao
12208720,169591822,camara,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,2019-10-15T18:22:00Z,0,NA,0,NA
12208720,169591945,camara,DTQ 1 - PT - EMENDA Nº 70,2019-10-15T19:45:00Z,0,NA,0,NA
12208720,169602040,camara,DTQ 2 - PT - EMENDA Nº 72,2019-10-15T20:40:00Z,0,NA,0,NA
12208720,169591759,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2019-10-15T17:59:00Z,0,NA,0,NA
12209381,169801846,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2019-11-05T18:46:00Z,0,NA,0,NA
12209381,169721850,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-10-29T18:50:00Z,0,NA,0,NA
12209381,169751853,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-10-30T18:53:00Z,0,NA,0,NA
12209381,169801752,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-11-05T17:52:00Z,0,NA,0,NA
12209381,169801920,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,2019-11-05T19:20:00Z,0,NA,0,NA
12209381,169812109,camara,SUBEMENDA SUBSTITUTIVA GLOBAL,2019-11-05T21:09:00Z,0,NA,0,NA
12209722,169921955,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4.067/2015,2019-11-20T19:55:00Z,0,NA,0,NA
12210523,169051939,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-08-21T19:39:00Z,0,NA,0,NA
12210523,169052028,camara,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,2019-08-21T20:28:00Z,0,NA,0,NA
12210523,169041710,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-08-21T17:10:00Z,0,NA,0,NA
12210523,169041800,camara,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,2019-08-21T18:00:00Z,0,NA,0,NA
12210523,169052118,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2019-08-21T21:18:00Z,0,NA,0,NA
12210523,169052140,camara,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,2019-08-21T21:40:00Z,0,NA,0,NA
12210523,169052156,camara,REQUERIMENTO DE VOTAÇÃO DAS EMENDAS UMA A UMA,2019-08-21T21:56:00Z,0,NA,0,NA
12210523,169041831,camara,CONSULTA AO INDEFERIMENTO DE REQ. DE DISCUSSÃO PARCELADA,2019-08-21T18:31:00Z,0,NA,0,NA
12210523,169052223,camara,PROJETO DE LEI,2019-08-21T22:23:00Z,0,NA,0,NA
12212362,169430020,camara,DTQ 3 - PSL - EMENDA DE PLENÁRIO Nº 2,2019-10-01T00:20:00Z,0,NA,0,NA
12212949,169832109,camara,DTQ 1 - PDT - INCISO XV DO ART. 5º,2019-11-06T21:09:00Z,0,NA,0,NA
12212949,169832232,camara,DTQ 2 -  PDT - I§ 3º DO ART. 20-D,2019-11-06T22:32:00Z,0,NA,0,NA
12212949,169832157,camara,DTQ 6 -  PT - EMENDA Nº 86.,2019-11-06T21:57:00Z,0,NA,0,NA
12213191,169961822,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-11-26T18:22:00Z,0,NA,0,NA
12213191,169962009,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2019-11-26T20:09:00Z,0,NA,0,NA
12213191,169982225,camara,DTQ 14: PCdoB: ART. 1º DA EMENDA 50 P/ SUBST. O ART. 1º DO PLV,2019-11-26T22:25:00Z,0,NA,0,NA
12213191,169982212,camara,PROJETO DE LEI DE CONVERSÃO Nº 25/2019,2019-11-26T22:12:00Z,0,NA,0,NA
12213191,169982158,camara,DTQ 19: PSOL: PREFERÊNCIA PARA A EMENDA Nº 116,2019-11-26T21:58:00Z,0,NA,0,NA
12213191,169982243,camara,DTQ 22: PDT: EMENDA Nº 159,2019-11-26T22:43:00Z,0,NA,0,NA
12213191,169982301,camara,DTQ 5: PSL: ART. 35 DO PLV,2019-11-26T23:01:00Z,0,NA,0,NA
12213191,169982315,camara,DTQ 2: DEM: ART. 36 DO PLV,2019-11-26T23:15:00Z,0,NA,0,NA
12213191,169982327,camara,DTQ 9: PT: EMENDA Nº 306,2019-11-26T23:27:00Z,0,NA,0,NA
12213191,169982134,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-11-26T21:34:00Z,0,NA,0,NA
12213200,170182227,camara,"DTQ. 13 - PSOL - ART. 50  DA LEI 11.445/2007, COM A REDAÇÃO DADA P/ ART. 8º...",2019-12-11T22:27:00Z,0,NA,0,NA
12213200,170182157,camara,DTQ. 14 - SD - EMENDA Nº 12,2019-12-11T21:57:00Z,0,NA,0,NA
12213200,170182242,camara,DTQ. 18 - CIDADANIA - ART. 54 DA LEI Nº 12.305/2010,2019-12-11T22:42:00Z,0,NA,0,NA
12213200,170182120,camara,PROJETO DE LEI,2019-12-11T21:20:00Z,0,Novo marco legal do saneamento básico,1,NA
12213200,170182142,camara,"DTQ. 23 - BL. PP/MDB/PTB - EX. ""E DE RESOLUÇÃO DE PASSIVOS DE POLUIÇÃO...",2019-12-11T21:42:00Z,0,NA,0,NA
12214046,169531239,camara,PROJETO DE LEI DO CONGRESSO NACIONAL,2019-10-09T12:39:00Z,0,NA,0,NA
12214046,169522130,camara,PROJETO DE LEI DO CONGRESSO NACIONAL,2019-10-08T21:30:00Z,0,NA,0,NA
12214151,169221717,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1.685/2011,2019-09-10T17:17:00Z,0,NA,0,NA
12214811,169051906,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.688/2000,2019-08-21T19:06:00Z,0,NA,0,NA
12215146,168951628,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 7596/2017,2019-08-14T16:28:00Z,0,NA,0,NA
12215293,169022151,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.715/2019,2019-08-20T21:51:00Z,0,NA,0,NA
12215381,169752103,camara,URGÊNCIA PARA VOTAÇÃO DO PL Nº 4.348/2019,2019-10-30T21:03:00Z,0,NA,0,NA
12216788,169182147,camara,URGÊNCIA PARA APRECIAÇÃO DA MENSAGEM Nº 208/2019,2019-09-04T21:47:00Z,0,NA,0,NA
12216799,169682137,camara,PROJETO DE DECRETO LEGISLATIVO,2019-10-22T21:37:00Z,0,NA,0,NA
12216799,169622024,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-10-16T20:24:00Z,0,NA,0,NA
12216799,169622109,camara,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,2019-10-16T21:09:00Z,0,NA,0,NA
12216799,169682000,camara,EMENDA DE PLENÁRIO Nº 1,2019-10-22T20:00:00Z,0,NA,0,NA
12216799,169622207,camara,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENC. DE VOTAÇÃO,2019-10-16T22:07:00Z,0,NA,0,NA
12216799,169671725,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2019-10-22T17:25:00Z,0,NA,0,NA
12218078,170282119,camara,PARECER DA CMO SOBRE A EMENDA 41570020 (FUNDO ELEITORAL),2019-12-17T21:19:00Z,0,NA,0,NA
12218250,170012026,camara,DTQ 1 - DEM - EMENDA DE PLENÁRIO Nº 1,2019-11-27T20:26:00Z,0,NA,0,NA
12219406,169221751,camara,URGÊNCIA PARA APRECIAÇÃO DO PDL Nº 614/2019,2019-09-10T17:51:00Z,0,NA,0,NA
12219905,169281640,camara,REQUERIMENTO DE URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2.944/19,2019-09-17T16:40:00Z,0,NA,0,NA
12222991,169611934,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.443/2019,2019-10-16T19:34:00Z,0,NA,0,NA
12222992,169821804,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.444/2019,2019-11-06T18:04:00Z,0,NA,0,NA
12224574,169611955,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.385/2019,2019-10-16T19:55:00Z,0,NA,0,NA
12224760,169542101,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5478/2019,2019-10-09T21:01:00Z,0,NA,0,NA
12226336,169752115,camara,URGÊNCIA PARA VOTAÇÃO DO PL Nº 4.805/2019,2019-10-30T21:15:00Z,0,NA,0,NA
12226362,169752054,camara,URGÊNCIA PARA VOTAÇÃO DO PL Nº 6.229/2005,2019-10-30T20:54:00Z,0,NA,0,NA
12227826,169821932,camara,RECURSO AO PL Nº 1.645/2019,2019-11-06T19:32:00Z,0,NA,0,NA
12227917,170081743,camara,SUBSTITUTIVO DA CCULT,2019-12-04T17:43:00Z,0,NA,0,NA
12227917,170081712,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2019-12-04T17:12:00Z,0,NA,0,NA
12227917,170081731,camara,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,2019-12-04T17:31:00Z,0,NA,0,NA
12228665,170242131,camara,PROJETO DE LEI COMPLEMENTAR,2019-12-16T21:31:00Z,0,NA,0,NA
12229812,169901824,camara,URGÊNCIA PARA VOTAÇÃO DO PL Nº 5.082/2016,2019-11-19T18:24:00Z,0,NA,0,NA
12229813,169901953,camara,URGÊNCIA PARA VOTAÇÃO DO PDL Nº 28/2019,2019-11-19T19:53:00Z,0,NA,0,NA
12230573,170001804,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 3.261/2019,2019-11-27T18:04:00Z,0,NA,0,NA
12231930,170162208,camara,DTQ PSOL - EMENDA 7,2019-12-10T22:08:00Z,0,NA,0,NA
12232173,170091916,camara,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 10.372/18,2019-12-04T19:16:00Z,0,NA,0,NA
12222884,170381909,camara,PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,2020-02-11T19:09:00Z,0,NA,0,NA
12222884,170392035,camara,PROJETO DE LEI DE CONVERSÃO Nº 30/2019,2020-02-11T20:35:00Z,0,MP do Agro,1,NA
12222884,170391959,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2020-02-11T19:59:00Z,0,NA,0,NA
12222884,170381659,camara,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,2020-02-11T16:59:00Z,0,NA,0,NA
12222884,170392020,camara,DTQ 1 - PT - DESTAQUE DE PREFERÊNCIA PARA A MPV Nº 897/2019,2020-02-11T20:20:00Z,0,NA,0,NA
12222884,170472049,camara,DTQ 2 - PT - INCISO VII DO ART. 64 DO PLV,2020-02-18T20:49:00Z,0,NA,0,NA
12222884,170452126,camara,"DTQ 3 - PT - § 1º DO ART. 1º DA LEI Nº 8.427/1992, NA REDAÇÃO DADA...",2020-02-17T21:26:00Z,0,NA,0,NA
12222884,170381800,camara,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,2020-02-11T18:00:00Z,0,NA,0,NA
12222884,170461813,camara,DTQ 5 - DEM - EMENDA Nº 78,2020-02-18T18:13:00Z,0,NA,0,NA
12222884,170461757,camara,DTQ 8 - PSD - ART. 55 DO PLV,2020-02-18T17:57:00Z,0,NA,0,NA
12222884,170381930,camara,PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS,2020-02-11T19:30:00Z,0,NA,0,NA
12222884,170452051,camara,DTQ 15 - PCdoB - ART. 28 DO PLV,2020-02-17T20:51:00Z,0,NA,0,NA
12222884,170392025,camara,VOTAÇÃO DA ADMISSIBILIDADE DO DESTAQUE SIMPLES,2020-02-11T20:25:00Z,0,NA,0,NA
12222884,170461725,camara,DTQ 16 - DEM - ART. 18 CONSTANTE DO ART. 42 DO PLV,2020-02-18T17:25:00Z,0,NA,0,NA
12222884,170461746,camara,DTQ 14 - PSOL - ART. 47 DO PLV,2020-02-18T17:46:00Z,0,NA,0,NA
12222884,170452008,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2020-02-17T20:08:00Z,0,NA,0,NA
12222884,170461640,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2020-02-18T16:40:00Z,0,NA,0,NA
12222884,170471944,camara,REQUERIMENTO DE RETIRADA DE PAUTA,2020-02-18T19:44:00Z,0,NA,0,NA
2135251,5942,senado,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º, da Lei 10.411, de 26 de fevereiro de 2002, o nome da Senhora FLÁVIA MARTINS SANT´ANNA PERLINGEIRO para exercer o cargo de Diretora da Comissão de Valores Mobiliários ? CVM.",2019-02-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135251&p_cod_materia_f=135251&p_cod_sessao_votacao_i=5942&p_cod_sessao_votacao_f=5942
2135087,5943,senado,"Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor ROBERTO DE OLIVEIRA CAMPOS NETO, para exercer o cargo de Presidente do Banco Central do Brasil.",2019-02-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135087&p_cod_materia_f=135087&p_cod_sessao_votacao_i=5943&p_cod_sessao_votacao_f=5943
2135250,5944,senado,"Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor BRUNO SERRA FERNANDES, para exercer o cargo de Diretor do Banco Central do Brasil.",2019-02-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135250&p_cod_materia_f=135250&p_cod_sessao_votacao_i=5944&p_cod_sessao_votacao_f=5944
2135252,5945,senado,"Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor JOÃO MANOEL PINHO DE MELLO, para exercer o cargo de Diretor do Banco Central do Brasil.",2019-02-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135252&p_cod_materia_f=135252&p_cod_sessao_votacao_i=5945&p_cod_sessao_votacao_f=5945
2129807,5946,senado,"Altera os arts. 7º, 23, 24, 37, 40, 201, 203, 208, 227 e 244 da Constituição Federal para incorporar-lhes a nomenclatura ?pessoa com deficiência?, utilizada pela Convenção Internacional sobre o Direito das Pessoas com Deficiência.",2019-03-12T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=129807&p_cod_materia_f=129807&p_cod_sessao_votacao_i=5946&p_cod_sessao_votacao_f=5946
2135603,5947,senado,"Altera a Lei Complementar nº 105, de 10 de janeiro de 2001, e a Lei n° 12.414, de 9 de junho de 2011, para dispor sobre os cadastros positivos de crédito e regular a responsabilidade civil dos operadores.",2019-03-13T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135603&p_cod_materia_f=135603&p_cod_sessao_votacao_i=5947&p_cod_sessao_votacao_f=5947
2129807,5948,senado,"Proposta de Emenda à Constituição nº 25, de 2017 (2º turno)",2019-03-19T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=129807&p_cod_materia_f=129807&p_cod_sessao_votacao_i=5948&p_cod_sessao_votacao_f=5948
2134910,5949,senado,"PLC nº 135, de 2018 - Complementar, com as Emendas nºs 1 a 3-CAE (de redação), nos termos do Parecer",2019-03-19T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=134910&p_cod_materia_f=134910&p_cod_sessao_votacao_i=5949&p_cod_sessao_votacao_f=5949
2135088,5950,senado,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor OLYNTHO VIEIRA, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Islâmica do Paquistão e cumulativamente junto à República Islâmica do Afeganistão e à República do Tajiquistão.",2019-03-26T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135088&p_cod_materia_f=135088&p_cod_sessao_votacao_i=5950&p_cod_sessao_votacao_f=5950
2123903,5951,senado,"PEC nº 141, de 2015, com as Emendas nºs 1 e 2 - CCJ (redação), no termos do Parecer (1º Turno)",2019-04-02T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=123903&p_cod_materia_f=123903&p_cod_sessao_votacao_i=5951&p_cod_sessao_votacao_f=5951
2123903,5952,senado,"Proposta de Emenda à Constituição nº 141, de 2015 (2º Turno)",2019-04-03T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=123903&p_cod_materia_f=123903&p_cod_sessao_votacao_i=5952&p_cod_sessao_votacao_f=5952
2135983,5954,senado,"Emenda nº 10 - CCJ (Substitutivo) à PEC nº 34, de 2019, nos termos do Parecer (1º Turno)",2019-04-03T00:00:00Z,0,PEC do Orçamento Impositivo - 1º Turno,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135983&p_cod_materia_f=135983&p_cod_sessao_votacao_i=5954&p_cod_sessao_votacao_f=5954
2135983,5953,senado,"Proposta de Emenda à Constituição nº 34, de 2019 (2º Turno)",2019-04-03T00:00:00Z,0,PEC do Orçamento Impositivo - 2º Turno,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135983&p_cod_materia_f=135983&p_cod_sessao_votacao_i=5953&p_cod_sessao_votacao_f=5953
2121353,5955,senado,"Emenda nº 6-Plen (Substitutivo) à Proposta de Emenda à Constituição nº 61, de 2015 (1º Turno)",2019-04-09T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=121353&p_cod_materia_f=121353&p_cod_sessao_votacao_i=5955&p_cod_sessao_votacao_f=5955
2121353,5956,senado,"Proposta de Emenda à Constituição nº 61, de 2015 (2º Turno)",2019-04-09T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=121353&p_cod_materia_f=121353&p_cod_sessao_votacao_i=5956&p_cod_sessao_votacao_f=5956
2136173,5957,senado,"Emenda nº 13-Plen ao Projeto de Lei nº 1321, de 2019",2019-04-16T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136173&p_cod_materia_f=136173&p_cod_sessao_votacao_i=5957&p_cod_sessao_votacao_f=5957
2130919,5959,senado,"PEC nº 31, de 2017, com as Emendas nºs 1 e 2 - CCJ (redação), nos termos do Parecer (1º Turno)",2019-04-23T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=130919&p_cod_materia_f=130919&p_cod_sessao_votacao_i=5959&p_cod_sessao_votacao_f=5959
2130919,5958,senado,"Proposta de Emenda à Constituição nº 31, de 2017 (2º Turno)",2019-04-23T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=130919&p_cod_materia_f=130919&p_cod_sessao_votacao_i=5958&p_cod_sessao_votacao_f=5958
2127414,5960,senado,"PEC nº 57, de 2016, com as Emendas nºs 1 a 6 - CCJ, nos termos do Parecer (1º Turno)",2019-05-07T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=127414&p_cod_materia_f=127414&p_cod_sessao_votacao_i=5960&p_cod_sessao_votacao_f=5960
2117839,5961,senado,"Emenda nº 1 - CAE ao Projeto de Lei do Senado nº 188, de 2014 - Complementar",2019-05-21T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=117839&p_cod_materia_f=117839&p_cod_sessao_votacao_i=5961&p_cod_sessao_votacao_f=5961
2135064,5962,senado,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,2019-05-28T00:00:00Z,0,MP da reforma administrativa,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135064&p_cod_materia_f=135064&p_cod_sessao_votacao_i=5962&p_cod_sessao_votacao_f=5962
2136357,5963,senado,"Mensagem nº 12, de 2019 - Davi Ferreira Gomes Barreto (ANTT)",2019-05-29T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136357&p_cod_materia_f=136357&p_cod_sessao_votacao_i=5963&p_cod_sessao_votacao_f=5963
2135079,5964,senado,"Institui o Programa Especial para Análise de Benefícios com Indícios de Irregularidade, o Programa de Revisão de Benefícios por Incapacidade, o Bônus de Desempenho Institucional por Análise de Benefícios com Indícios de Irregularidade do Monitoramento Operacional de Benefícios e o Bônus de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade, e dá outras providências.",2019-06-03T00:00:00Z,0,MP do pente-fino no INSS,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135079&p_cod_materia_f=135079&p_cod_sessao_votacao_i=5964&p_cod_sessao_votacao_f=5964
2129887,5965,senado,"PEC nº 26, de 2017, com a Emenda nº 1 - CCJ, nos termos do Parecer (1º Turno)",2019-06-04T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=129887&p_cod_materia_f=129887&p_cod_sessao_votacao_i=5965&p_cod_sessao_votacao_f=5965
2136708,5966,senado,"Mensagem nº 17, de 2019 - Helio Vitor Ramos Filho (Itália, San Marino e Malta)",2019-06-04T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136708&p_cod_materia_f=136708&p_cod_sessao_votacao_i=5966&p_cod_sessao_votacao_f=5966
2116081,5967,senado,"PLS nº 26, de 2014 - Complementar, com as Emendas nos termos dos Pareceres",2019-06-12T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=116081&p_cod_materia_f=116081&p_cod_sessao_votacao_i=5967&p_cod_sessao_votacao_f=5967
2132847,5968,senado,"Emenda nº 3 - CAE (Substitutivo) ao Projeto de Lei do Senado nº 163, de 2018 - Complementar",2019-06-12T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=132847&p_cod_materia_f=132847&p_cod_sessao_votacao_i=5968&p_cod_sessao_votacao_f=5968
2137178,5969,senado,"Proposta de Emenda à Constituição nº 91, de 2019, nos termos do Parecer de Plenário (1º Turno)",2019-06-12T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137178&p_cod_materia_f=137178&p_cod_sessao_votacao_i=5969&p_cod_sessao_votacao_f=5969
2137178,5970,senado,"Proposta de Emenda à Constituição nº 91, de 2019 (2º Turno)",2019-06-12T00:00:00Z,0,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137178&p_cod_materia_f=137178&p_cod_sessao_votacao_i=5970&p_cod_sessao_votacao_f=5970
2136635,5971,senado,"Projeto de Decreto Legislativo nº 233, de 2019",2019-06-18T00:00:00Z,0,Suspensão do decreto de armas,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136635&p_cod_materia_f=136635&p_cod_sessao_votacao_i=5971&p_cod_sessao_votacao_f=5971
2136706,5972,senado,"Mensagem nº 15, de 2019 - Pedro Fernando Brêtas Bastos (CPLP)",2019-06-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136706&p_cod_materia_f=136706&p_cod_sessao_votacao_i=5972&p_cod_sessao_votacao_f=5972
2136707,5973,senado,"Mensagem nº 16/2019 - Henrique da Silveira S. Pinto (Santa Sé, e Ordem Soberana e Militar de Malta)",2019-06-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136707&p_cod_materia_f=136707&p_cod_sessao_votacao_i=5973&p_cod_sessao_votacao_f=5973
2136995,5977,senado,"Mensagem nº 22, de 2019 - Antonio de Aguiar Patriota (Egito e Eritréia)",2019-06-18T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=136995&p_cod_materia_f=136995&p_cod_sessao_votacao_i=5977&p_cod_sessao_votacao_f=5977
2137061,5978,senado,"Mensagem nº 24, de 2019 - Carlos Alberto Simas Magalhães (Portugal)",2019-06-25T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137061&p_cod_materia_f=137061&p_cod_sessao_votacao_i=5978&p_cod_sessao_votacao_f=5978
2137117,5979,senado,"Mensagem nº 26, de 2019 - Luís Fernando de Andrade Serra (França e Mônaco)",2019-06-25T00:00:00Z,1,NA,0,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=137117&p_cod_materia_f=137117&p_cod_sessao_votacao_i=5979&p_cod_sessao_votacao_f=5979
2128634,5980,senado,"Projeto de Lei da Câmara nº 27, de 2017 e Emendas nos termos dos Pareceres, ressalvados os destaques",2019-06-26T00:00:00Z,0,Punição para abuso de autoridade,1,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=128634&p_cod_materia_f=128634&p_cod_sessao_votacao_i=5980&p_cod_sessao_votacao_f=5980
