id_discurso,id_parlamentar_voz,casa,tipo,data,local,resumo,link
2453,2945,senado,Pronunciamento,2019-08-20,Senado Federal,"
      Apelo para que o Presidente da República vete integralmente o projeto de lei sobre abuso de autoridade. 
      Lamento pelo suposto enfraquecimento do Coaf, da Receita Federal e, por consequência, da Operação Lava Jato.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456642
2454,2945,senado,Pronunciamento,2019-08-19,Senado Federal,"
      Apelo à Chefe de Secretaria de Relações Institucionais da Procuradoria-Geral da República para que providencie, junto à Procuradoria da França, a instauração de procedimento para reverter decisão que enviou menor de idade a genitor domiciliado na França.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456619
2455,2945,senado,Líder,2019-08-12,Senado Federal,"
      Apelo ao Governo Federal para que repasse recursos à Caixa Econômica com o propósito de dar continuidade ao Programa Minha Casa, Minha Vida. 
      Preocupação com o montante de recursos devidos ao Banco Nacional de Desenvolvimento Econômico e Social por diversas nações.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456186
2456,2945,senado,Pronunciamento,2019-08-08,Senado Federal,"
      Registro da necessidade da reforma da previdência, com destaque para o sacrifício que será feito pela população brasileira. 
      Defesa da solução, pelos Poderes Executivo e Legislativo, de questões como a inadimplência e as desonerações para a construção de um sistema previdenciário autossustentável.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456122
2457,2945,senado,Líder,2019-08-05,Senado Federal,"
      Expectativas em torno da aprovação, pela Câmara dos Deputados,da proposta de emenda à Constituição que acaba com o foro privilegiado das autoridades. 
      Reflexão sobre os impactos da reforma da previdência. 
      Comentários sobre a reforma tributária. 
      Análise sobre a importância da aprovação do pacote anticrime do Governo Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456112
2458,2945,senado,Pronunciamento,2019-07-17,Senado Federal,"
      Comentários sobre decisão do Ministro do Supremo Tribunal Federal Dias Toffoli de suspender as investigações com o uso de informações de inteligência financeira obtidas sem autorização judicial. Manifestação de preocupação com o futuro da Operação Lava Jato. Críticas às matérias do jornal The Intercept relacionadas à conduta de membros da Operação Lava Jato. Expectativas de aprovação do fim do foro privilegiado para diversas autoridades do País. 
      Apelo ao Presidente do Senado Federal para instaurar a Comissão Parlamentar de Inquérito da Lava Toga. 
      Comunicação de que os Senadores Styvenson Valentim e Eduardo Girão integrarão o Conselho de Ética da Casa.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455911
2459,2945,senado,Pronunciamento,2019-07-15,Senado Federal,"
      Reflexão sobre as motivações do Podemos para aprovação da reforma da previdência. 
      Defesa da inclusão dos Estados e dos Municípios na reforma da previdência por meio de PEC de tramitação paralela. 
      Posicionamento favorável à mudança do limite de idade para aposentadoria dos policiais na reforma da previdência. 
      Ponderação sobre a influência da reforma da previdência na economia. 
      Cobrança de maior transparência relacionada à gestão da previdência social pelo Governo Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455832
2460,2945,senado,Pela Ordem,2019-07-09,Senado Federal,"
      Defesa da reforma tributária.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455488
2461,2945,senado,Líder,2019-07-09,Senado Federal,"
      Comentários sobre a proposta de reforma tributária de autoria do ex-Deputado Federal Luiz Carlos Hauly.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455465
2462,2945,senado,Pronunciamento,2019-07-08,Senado Federal,"
      Comentários sobre estudo da ONU e reportagem do jornal O Globo que, segundo S. Exª, demonstram a incompetência administrativa durante os últimos governos do País. 
      Registro sobre requerimento de informações encaminhado ao Ministro da Economia, com questionamentos sobre a predominância do sistema financeiro na economia nacional.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455276
2463,2945,senado,Líder,2019-07-01,Senado Federal,"
      Pesar pelo falecimento do jornalista João Cláudio Netto Estrella. 
      Considerações sobre as mobilizações populares ocorridas em 30/06/2019 no País. 
      Registro da visita de S.Exª à 5ª Divisão do Exército em Curitiba (PR), a fim de discutir a segurança pública em áreas de fronteira.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455238
2464,2945,senado,Pronunciamento,2019-06-26,Senado Federal,"
      Considerações sobre o desafio da dívida pública do Brasil. 
      Avaliação sobre o aumento da impopularidade do Poder Legislativo. 
      Crítica à desconfiguração sofrida no texto original do Projeto de Lei da Câmara nº 27, de 2017, durante análise na Câmara dos Deputados.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455071
2465,2945,senado,Pela Ordem,2019-06-25,Senado Federal,"
      Elogios ao Presidente Jair Bolsonaro por ter substituído um decreto inconstitucional por projeto de lei, enviado à Câmara dos Deputados, que regulamenta o porte de arma de forma ampla. 
      Comentário sobre a necessidade de se aprovar a Proposta de Emenda à Constituição, na Câmara dos Deputados, que acaba com o foro privilegiado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454996
2466,2945,senado,Pronunciamento,2019-06-24,Senado Federal,"
      Preocupação com o aprofundamento da crise econômica e o aumento da dívida pública brasileira. Críticas à política econômica adotada pelo Banco Central nas últimas décadas.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454944
2467,2945,senado,Pronunciamento,2019-06-21,Senado Federal,"
      Reflexão sobre a relação do Poder Executivo com o Poder Legislativo e sobre a importância do Congresso Nacional à democracia. Destaque para a necessidade de se discutir outras reformas estruturais para o País, em especial a reforma tributária e a reforma na educação.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454928
2468,2945,senado,Questão de Ordem,2019-06-12,Senado Federal,"
      Apresentação de questão de ordem referente ao Veto (VET) nº 38, de 2018, com relação à nova redação dada ao art. 28-A da Lei nº 13.606, de 2018.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454746
2469,2945,senado,Líder,2019-06-12,Senado Federal,"
      Manifestação a favor da Operação Lava Jato. Defesa do Ministro da Justiça e Segurança Pública, Sérgio Moro, e do Procurador da República Deltan Dallagnol.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454732
2470,2945,senado,Pronunciamento,2019-06-10,Senado Federal,"
      Defesa da Operação Lava Jato, do Ministro Sérgio Moro e do Procurador Deltan Dallagnol, ante o episódio da liberação na imprensa de mensagens trocadas entre ambos no curso de persecuções criminais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454536
2471,2945,senado,Líder,2019-06-06,Senado Federal,"
      Considerações sobre o projeto de lei que atualiza o marco legal do saneamento básico.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454454
2472,2945,senado,Pronunciamento,2019-06-04,Senado Federal,"
      Anúncio da apresentação de requerimento de urgência para a votação do Projeto de Lei do Senado (PLS) nº 26/2014-Complementar, que extingue o sigilo bancário nas operações de instituições oficiais de crédito que tenham como contraparte Estados estrangeiros.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454201
2473,2945,senado,Pronunciamento,2019-06-03,Senado Federal,"
      Expectativas com a votação de duas medidas provisórias no Plenário do Senado. 
      Preocupação com a possibilidade de novos contingenciamentos no País e apoio à instituição de um limitador emergencial de despesas e à aprovação de crédito suplementar a fim de evitá-los.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454332
2474,2945,senado,Pronunciamento,2019-05-30,Senado Federal,"
      Considerações sobre a impossibilidade de votação de medida provisória na sessão em andamento. 
      Leitura de artigo do professor e economista Paulo Rabello de Castro acerca de mudanças necessárias à previdência social.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453949
2475,2945,senado,Líder,2019-05-29,Senado Federal,"
      Registro da protocolização pelo Podemos, no STF, de ação direta de inconstitucionalidade contra a aprovação do projeto de lei de conversão que impediu a mudança do Coaf para o Ministério da Justiça. 
      Defesa da importância de se transferir o Coaf para o Ministério da Justiça.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453873
2476,2945,senado,Líder,2019-05-28,Senado Federal,"
      Considerações sobre a Medida Provisória nº 870, de 2019, que trata da organização da Presidência e dos Ministérios, e posicionamento favorável a que o Conselho de Controle de Atividades Financeiras (COAF) integre o Ministério da Justiça (MJ).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454066
2477,2945,senado,Pronunciamento,2019-05-27,Senado Federal,"
      Aplauso às manifestações que estão ocorrendo no País. Comentários sobre as reivindicações apresentadas pela população na manifestação do último domingo. 
      Cobrança ao Congresso Nacional para que delibere sobre o tema do fim do foro privilegiado .",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454057
2478,2945,senado,Pronunciamento,2019-05-23,Senado Federal,"
      Comentários sobre a deliberação, na Câmara dos Deputados, da Medida Provisória que trata da reforma administrativa, com destaque para a defesa da manutenção do Coaf no  Ministério da Justiça.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454029
2479,2945,senado,Pronunciamento,2019-05-21,Senado Federal,"
      Satisfação com a aprovação, na Comissão de Assuntos Econômicos, de Projeto de Lei da autoria de S. Exª, que acaba com o sigilo bancário nos empréstimos concedidos pelo Brasil a outras nações, por intermédio dos bancos públicos. 
      Registro sobre a possibilidade de votação na Câmara dos Deputados, em 21/05/2019, da medida provisória (MPV) que trata da reforma administrativa do Governo, com a rejeição das modificações feitas na comissão mista.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453690
2480,2945,senado,Pronunciamento,2019-05-20,Senado Federal,"
      Reflexão sobre as relações entre o Poder Executivo e o Poder Legislativo. 
      Cobrança de maior celeridade na tramitação de algumas matérias no Congresso Nacional, com destaque para a reforma tributária, o pacote anticrime e a Medida Provisória da reforma ministerial. 
      Críticas ao texto de grande repercussão nas redes sociais que denomina o País como “ingovernável”.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453762
2481,2945,senado,Líder,2019-05-15,Senado Federal,"
      Considerações sobre o déficit fiscal da economia brasileira e a necessidade de contingenciamento de recursos orçamentários pelo atual governo.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453593
2482,2945,senado,Pronunciamento,2019-05-07,Senado Federal,"
      Leitura de requerimento, de autoria de S. Exª., sobre a metodologia de cálculo da dívida pública brasileira. 
      Pedido à Instituição Fiscal Independente do Senado Federal para que elabore estudo que crie políticas públicas a fim de desenvolver a economia do País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453244
2483,2945,senado,Pela Ordem,2019-05-02,Senado Federal,"
      Apreensão em relação ao contigenciamento de verbas para as universidades.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453202
2484,2945,senado,Pronunciamento,2019-05-02,Senado Federal,"
      Registro do Dia do Holocausto e do Heroísmo, relembrado em 02/05/2019. 
      Destaque para a atuação do Conselho de Controle de Atividades Financeiras (COAF) e para a importância de que este permaneça no âmbito do Ministério da Justiça (MJ). 
      Comentários sobre a necessidade de eficiência do instituto da Comissão Parlamentar de Inquérito (CPI) para o cumprimento da função fiscalizatória do Poder Legislativo. 
      Defesa da manutenção da pasta da segurança pública também no Ministério da Justiça (MJ), 
      Preocupação com a realização do Censo 2020 e esclarecimentos sobre a sua relevância para o País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453196
2485,2945,senado,Pronunciamento,2019-04-30,Senado Federal,"
      Insatisfação com o método utilizado nas pesquisas realizadas pelo IBGE, que não demonstram a realidade do desemprego no País. Comentários sobre estudos divulgados sobre o endividamento crescente da classe média e a dificuldade que famílias brasileiras carentes têm para conseguir sair desse estrato social. Necessidade de realização das reformas debatidas no País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453167
2486,2945,senado,Pronunciamento,2019-04-29,Senado Federal,"
      Considerações sobre a importância do respeito à forma republicana de governo. 
      Manifestação positiva à realização da reforma tributária e demais reformas necessárias ao desenvolvimento do País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453162
2487,2945,senado,Líder,2019-04-24,Senado Federal,"
      Manifestação contrária ao modelo de reforma da previdência aprovada na CCJ da Câmara dos Deputados. Apoio a uma proposta de reforma da previdência que atenda ao interesse nacional.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452831
2488,2945,senado,Pronunciamento,2019-04-23,Senado Federal,"
      Anúncio de pedido de informações encaminhado ao Governo Federal relativo à política de preços praticada pela Petrobras. 
      Preocupação com o aumento do déficit fiscal brasileiro e sugestões para o controle dos gastos públicos.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452719
2489,2945,senado,Pronunciamento,2019-04-22,Senado Federal,"
      Comentários sobre a possibilidade de nova paralisação dos caminhoneiros. Reflexão sobre a necessidade de revisão da política de preços da Petrobras. Citação de reivindicações da Confederação Nacional dos Transportadores Autônomos (CNTA).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453147
2490,2945,senado,Pela Ordem,2019-04-16,Senado Federal,"
      Exposição sobre a liberdade de imprensa. 
      Defesa da Comissão Parlamentar de Inquérito dos Tribunais Superiores. Pedido de pronunciamento do Senado junto ao Presidente do Supremo Tribunal Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452976
2491,2945,senado,Pela Ordem,2019-04-10,Senado Federal,"
      Registro acerca da necessidade de observância do acordo de líderes segundo o qual toda matéria deve, antes de ir a plenário, ser discutida em ao menos uma comissão temática.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452456
2492,2945,senado,Pronunciamento,2019-04-09,Senado Federal,"
      Exposição das principais reivindicações dos Prefeitos na XXII Marcha a Brasília em Defesa dos Municípios. 
      Preocupação com o crescimento da dívida pública do País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452659
2493,2945,senado,Pronunciamento,2019-04-08,Senado Federal,"
      Considerações sobre as manifestações que ocorreram no domingo, dia 7 de abril, em apoio à Operação Lava Jato, ao pacote anticrime e outras mudanças na legislação brasileira. 
      Indignação com os atrasos de R$ 2,4 bilhões de prestações devidas ao BNDES pelos países Cuba e Venezuela, como consequência dos empréstimos celebrados pelo Governo brasileiro. Preocupação com a situação diplomática na fronteira do Brasil com a Venezuela.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452629
2494,2945,senado,Pronunciamento,2019-04-04,Senado Federal,"
      Justificativa sobre o voto contrário de S. Exª na Proposta de Emenda à Constituição (PEC) nº 34, de 2019, que trata sobre o orçamento impositivo.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452367
2495,2945,senado,Pronunciamento,2019-04-01,Senado Federal,"
      Considerações a respeito de ato público, a ser realizado em 7 de abril, que terá como pautas principais o fim do foro privilegiado, o apoio à Operação Lava Jato e a defesa dos projetos de lei anticrime. 
      Comentários a respeito do Projeto de Lei do Senado nº 343, de 2016, de autoria de S. Exª, que exclui privilégios e benefícios conferidos pela atual legislação a ex-Presidentes da República. Críticas a essas regalias e citação de matéria do jornal O Estado de São Paulo que traz diversos gastos oriundos desses privilégios. 
      Apelo à Câmara dos Deputados para que aprecie, com mais celeridade, a PEC nª 333, de 2017, que altera as regras para o foro privilegiado. 
      Incentivo à busca, pelo Poder Público, de alternativas para uma administração mais competente da dívida pública brasileira.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452041
2496,2945,senado,Pronunciamento,2019-03-28,Senado Federal,"
      Preocupação com casos de violência cada vez mais recorrentes em todo o País, com destaque para a explosão de caixas eletrônicos em hotel próximo ao Palácio da Alvorada. 
      Reflexão sobre a importância do debate do pacote anticrime, antiviolência e anticorrupção.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452234
2497,2945,senado,Pronunciamento,2019-03-22,Senado Federal,"
      Reflexão sobre a prisão do ex-Presidente Temer e a importância da Operação Lava Jato para o País. 
      Análise sobre a necessidade de deliberação da proposta que põe fim ao foro privilegiado. 
      Comentários sobre a participação em debate “Os desafios de uma nova era”, em São Paulo, promovido pelo Money Report, do jornalista Aluizio Falcão Filho. Preocupação com a situação econômica e o crescimento da dívida pública brasileira. Considerações sobre a auditoria da dívida pública realizada pelo TCU.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451789
2498,2945,senado,Pronunciamento,2019-03-18,Senado Federal,"
      Indignação contra a decisão do STF sobre a Justiça Eleitoral. 
      Comunicação da apresentação do Projeto de Lei Complementar nº 66/2019, que exclui da Justiça Eleitoral a competência para processar e julgar os crimes cometidos contra a Administração Pública e aqueles que lhes forem conexos. 
      Análise sobre a importância dos políticos estarem atentos às opiniões da população em relação ao foro privilegiado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451544
2499,2945,senado,Pronunciamento,2019-03-14,Senado Federal,"
      Defesa de melhores critérios para a aplicação da Convenção de Haia, de 1980, sobre os aspectos civis do sequestro internacional de crianças. Críticas à AGU por ação de busca e apreensão e restituição de menor que obteve sentença desfavorável à Srª Valéria Ghisi e conseguiu retirar sua filha do território brasileiro e enviá-la à França, dando a guarda ao pai. Questionamentos sobre a aplicabilidade da Convenção de Haia e apelos à AGU e ao Ministério da Justiça para adoção dos procedimentos necessários para a recomposição da justiça no referido caso.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451331
2500,2945,senado,Líder,2019-03-14,Senado Federal,"
      Sessão Especial destinada a comemorar os 98 anos do jornal Folha de São Paulo e a homenagear, in memoriam, o Diretor de Redação Otávio Frias.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451303
2501,2945,senado,Líder,2019-03-13,Senado Federal,"
      Sugestões apresentadas por S. Exª para o aprimoramento da legislação eleitoral do País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451452
2502,2945,senado,Pronunciamento,2019-03-12,Senado Federal,"
      Defesa da Operação Lava Jato e solicitação ao Presidente da Câmara dos Deputados e às Lideranças para que pautem na Ordem do Dia o projeto que acaba com o foro privilegiado.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451379
2503,2945,senado,Líder,2019-02-27,Senado Federal,"
      Destaque para a necessidade de reformas na legislação eleitoral. Apresentação de projeto de lei que cria restrição à divulgação de pesquisas eleitorais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451171
2504,2945,senado,Pronunciamento,2019-02-25,Senado Federal,"
      Críticas ao atual governo venezuelano e justificativa do pedido de S. Exª, por meio do Requerimento nº 66, de 2019, de voto de censura ao Sr. Nicolás Maduro. 
      Indignação com os financiamentos e empréstimos de recursos financeiros, por meio do Banco Nacional do Desenvolvimento Econômico e Social (BNDES), à Venezuela.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451148
2505,2945,senado,Pronunciamento,2019-02-22,Senado Federal,"
      Reflexão sobre a importância das mudanças no contexto político que a sociedade almeja e expectativas em torno da condução do Governo Federal. 
      Ponderações sobre as desigualdades de riqueza no País. 
      Comentários sobre a necessidade da reforma da previdência, juntamente com auditoria da dívida pública e reforma do sistema financeiro, para o equilíbrio nas contas públicas.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451110
2506,25967,senado,Pela Ordem,2019-02-01,Senado Federal,"
      Registro da apresentação de requerimento que inclui o nome de S. Exª como candidato ao cargo de Presidente do Senado Federal para o primeiro biênio da 56ª Legislatura.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/450395
2507,25967,senado,Pronunciamento,2019-11-21,Senado Federal,"
      Sessão Especial destinada a celebrar a canonização da brasileira Irmã Dulce pelo Papa Francisco.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/461640
2508,25967,senado,Pela Ordem,2019-11-05,Senado Federal,"
      Comentário sobre a importância da CPMI das Fake News para a população brasileira e para o fortalecimento da democracia.
      Elogios ao Presidente do Senado, Davi Alcolumbre, pela decisão de manter os 180 dias de prazo para CPMI das Fake News.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/461036
2509,25967,senado,Questão de Ordem,2019-10-29,Senado Federal,"
      Apresentação de Questão de Ordem, com fundamentos no art. 58 da Constituição Federal e nos arts. 74, III, e 145, § 1º, do Regimento Interno do Senado Federal, acerca do termo final de funcionamento da Comissão Parlamentar Mista de Inquérito das Fake News.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/460813
2510,25967,senado,Pela Ordem,2019-09-03,Senado Federal,"
      Registro sobre matéria do jornal Folha de São Paulo sobre as obras de transposição do Rio São Francisco.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/457605
2511,25967,senado,Pronunciamento,2019-08-29,Senado Federal,"
      Sessão Especial destinada a comemorar os 45 anos da Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba (Codevasf).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456839
2512,25967,senado,Pela Ordem,2019-08-13,Senado Federal,"
      Parabenização ao Senador Omar Aziz pelo aniversário de S. Exª.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456260
2513,25967,senado,Pela Ordem,2019-07-10,Senado Federal,"
      Apresentação de projeto de lei que institui feriado nacional em homenagem à Santa Dulce dos Pobres, a ser canonizada no dia 13 de outubro, no Vaticano.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456020
2514,25967,senado,Pela Ordem,2019-07-09,Senado Federal,"
      Defesa da reforma tributária.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455561
2515,25967,senado,Pronunciamento,2019-07-04,Senado Federal,"
      Reflexão sobre o combate à corrupção no Brasil e sobre a situação econômica do País e do Estado da Bahia. Alerta para a necessidade de mais reformas além da previdenciária.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455412
2516,25967,senado,Pela Ordem,2019-06-25,Senado Federal,"
      Apoio à liberação do uso das armas para defesa das propriedades, especialmente rurais e comerciais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455011
2517,25967,senado,Pronunciamento,2019-05-22,Senado Federal,"
      Críticas à postura do Presidente da República e sua suposta estratégia de colocar a população contra o Congresso Nacional. 
      Manifestação contrária ao Governo Federal por priorizar a reforma da previdência em detrimento de outras pautas, como a reforma tributária e a segurança das fronteiras.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453808
2518,25967,senado,Pela Ordem,2019-03-26,Senado Federal,"
      Homenagem do Dia Nacional do Cacau e comentário sobre o Festival Internacional do Chocolate, a ser realizado no dia 19 de julho de 2019, no Estado da Bahia (BA).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451883
2519,25967,senado,Pronunciamento,2019-03-15,Senado Federal,"
      Aprovação da decisão do STF que definiu que crimes eleitorais, como o caixa 2, cometidos em conexão com outros crimes, sejam enviados à Justiça Eleitoral.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451532
2520,25967,senado,Pronunciamento,2019-03-15,Senado Federal,"
      Considerações sobre a importância da manutenção dos serviços do Sistema S, especialmente, do Sesi e do Senai, para o desenvolvimento econômico e social do País.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451524
2521,25967,senado,Pronunciamento,2019-03-13,Senado Federal,"
      Considerações sobre o impacto negativo resultante do fechamento da fábrica da Ford em São Bernardo do Campo (SP) e preocupação com a eventual perda de incentivos fiscais concedidos ao setor automotivo no Nordeste, que poderiam afetar a Ford em Camaçari (BA). 
",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451455
2522,25967,senado,Pronunciamento,2019-02-02,Senado Federal,"
      Comentário sobre a candidatura de S. Exª.  à Presidência do Senado Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/450504
2523,25529,senado,Fala,2019-03-14,Senado Federal,"
      Sessão Especial destinada a celebrar o Dia do Imigrante Italiano.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/451335
2524,25529,senado,Fala,2019-12-09,Senado Federal,"
      Encerramento da Sessão Especial destinada a celebrar os 50 anos de atuação da Associação Brasileira de Desenvolvimento (ABDE).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462804
2525,25529,senado,Fala,2019-12-09,Senado Federal,"
      Sessão Especial destinada a celebrar os 50 anos de atuação da Associação Brasileira de Desenvolvimento (ABDE).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462802
2526,25529,senado,Fala,2019-12-09,Senado Federal,"
      Sessão Especial destinada a celebrar os 50 anos de atuação da Associação Brasileira de Desenvolvimento (ABDE).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462796
2527,25529,senado,Fala,2019-12-09,Senado Federal,"
      Abertura da Sessão Especial destinada a celebrar os 50 anos de atuação da Associação Brasileira de Desenvolvimento (ABDE).",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462790
2528,25529,senado,Fala,2019-11-27,Senado Federal,"
      Encerramento da Sessão Especial destinada a comemorar os 25 anos da Advocacia do Senado Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462086
2529,25529,senado,Fala,2019-11-27,Senado Federal,"
      Abertura da Sessão Especial destinada a comemorar os 25 anos da Advocacia do Senado Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/462068
2530,25529,senado,Pela Ordem,2019-10-23,Senado Federal,"
      Registro sobre a PEC nº 6/2019, Reforma da Previdência, bem como elogios à condução do diálogo sobre a proposta no Senado Federal.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/460147
2531,25529,senado,Pronunciamento,2019-08-21,Senado Federal,"
      Lamento pelo falecimento do ex-Ministro Roberto Gusmão.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456735
2532,25529,senado,Líder,2019-08-07,Senado Federal,"
      Comentários sobre reunião no Supremo Tribunal Federal com o objetivo de estabelecer conciliação entre os Estados e o Governo Federal no que tange à revisão da Lei Kandir. 
      Satisfação coma aprovação, na Comissão de Constituição e Justiça, de projeto de autoria de S. Exª, que visa diminuir a morosidade da Administração Pública.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/456424
2533,25529,senado,Fala,2019-07-02,Senado Federal,"
      Abertura da Sessão de premiação e condecorações destinada à entrega do Diploma José Ermírio de Moraes aos agraciados.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/455285
2534,25529,senado,Pronunciamento,2019-06-04,Senado Federal,"
      Satisfação com os prêmios recebidos pelos queijos mineiros na Feira Mundial do Queijo em Tours, na França. 
      Expectativa com a possível criação do Tribunal Regional Federal da 6ª Região, que terá sede em Belo Horizonte (MG). 
      Defesa de projeto de lei de autoria de S. Exª. que dispõe sobre parcerias público-privadas garantidas por fundos constitucionais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/454194
2535,25529,senado,Pronunciamento,2019-05-08,Senado Federal,"
      Defesa das universidades públicas e do ensino público gratuito como prioridade para o País, e demonstração do retorno que as universidades públicas oferecem à sociedade, com destaque para a Universidade Federal de Minas Gerais (UFMG). 
",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/453363
2536,25529,senado,Fala,2019-03-29,Senado Federal,"
      Sessão Especial destinada a homenagear as Corporações dos Corpos de Bombeiros Militares que atuaram no resgate das vítimas do rompimento da Barragem em Brumadinho, Minas Gerais.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452014
2537,25529,senado,Fala,2019-03-28,Senado Federal,"
      Sessão Especial destinada a homenagear o DeMolay Internacional e o Supremo Conselho da Ordem DeMolay para o Brasil, em comemoração ao centenário da Ordem.",http://www25.senado.leg.br/web/atividade/pronunciamentos/-/p/texto/452255
