id_votacao,id_parlamentar_voz,voto
2229308-80,181297,1
2229308-80,190201,1
2229308-80,190842,1
2229308-80,192699,1
2229308-80,193083,1
2229308-80,198057,1
2229308-80,1108338,1
2229308-80,1109429,1
2229308-80,1115746,1
2229308-80,1116379,1
2229308-80,1121948,1
2229308-80,1122158,1
2229308-80,1122974,1
2229308-80,1128760,1
2229308-80,1132504,-1
2229308-80,1133439,-1
2229308-80,1133810,1
2229308-80,1133968,-1
2229308-80,1134812,-1
2229308-80,1135054,1
2229308-80,1136811,1
2229308-80,1137070,1
2229308-80,1139285,-1
2229308-80,1141335,-1
2229308-80,1141398,-1
2229308-80,1141401,-1
2229308-80,1141405,1
2229308-80,1141408,1
2229308-80,1141411,-1
2229308-80,1141421,1
2229308-80,1141427,1
2229308-80,1141431,1
2229308-80,1141434,1
2229308-80,1141439,-1
2229308-80,1141450,1
2229308-80,1141458,1
2229308-80,1141459,1
2229308-80,1141464,-1
2229308-80,1141488,-1
2229308-80,1141508,-1
2229308-80,1141516,1
2229308-80,1141523,1
2229308-80,1141531,1
2229308-80,1141553,1
2229308-80,1141555,1
2229308-80,1143084,1
2229308-80,1146788,1
2229308-80,1150418,1
2229308-80,1151208,1
2229308-80,1152605,-1
2229308-80,1152610,-1
2229308-80,1156190,1
2229308-80,1159237,-1
2229308-80,1160508,-1
2229308-80,1160510,1
2229308-80,1160511,-1
2229308-80,1160527,1
2229308-80,1160528,-1
2229308-80,1160531,1
2229308-80,1160534,1
2229308-80,1160538,-1
2229308-80,1160541,1
2229308-80,1160545,1
2229308-80,1160552,-1
2229308-80,1160553,-1
2229308-80,1160556,-1
2229308-80,1160558,1
2229308-80,1160559,1
2229308-80,1160569,-1
2229308-80,1160575,-1
2229308-80,1160587,1
2229308-80,1160588,1
2229308-80,1160589,1
2229308-80,1160592,-1
2229308-80,1160599,1
2229308-80,1160600,1
2229308-80,1160601,1
2229308-80,1160632,1
2229308-80,1160635,1
2229308-80,1160639,-1
2229308-80,1160640,1
2229308-80,1160641,-1
2229308-80,1160651,1
2229308-80,1160653,1
2229308-80,1160655,1
2229308-80,1160665,1
2229308-80,1160666,-1
2229308-80,1160667,1
2229308-80,1160669,1
2229308-80,1160673,1
2229308-80,1160674,1
2229308-80,1160758,1
2229308-80,1160976,-1
2229308-80,1162332,1
2229308-80,1164359,1
2229308-80,1166402,1
2229308-80,1171617,-1
2229308-80,1171619,-1
2229308-80,1171623,1
2229308-80,1177282,-1
2229308-80,1178829,1
2229308-80,1178832,-1
2229308-80,1178833,-1
2229308-80,1178835,-1
2229308-80,1178839,1
2229308-80,1178842,-1
2229308-80,1178843,1
2229308-80,1178858,-1
2229308-80,1178860,1
2229308-80,1178861,1
2229308-80,1178863,1
2229308-80,1178866,-1
2229308-80,1178871,1
2229308-80,1178873,-1
2229308-80,1178876,1
2229308-80,1178879,1
2229308-80,1178881,1
2229308-80,1178884,1
2229308-80,1178886,1
2229308-80,1178889,-1
2229308-80,1178895,1
2229308-80,1178908,1
2229308-80,1178909,-1
2229308-80,1178910,1
2229308-80,1178912,1
2229308-80,1178916,1
2229308-80,1178920,1
2229308-80,1178921,1
2229308-80,1178922,-1
2229308-80,1178927,-1
2229308-80,1178928,1
2229308-80,1178930,1
2229308-80,1178931,-1
2229308-80,1178933,1
2229308-80,1178934,1
2229308-80,1178945,1
2229308-80,1178946,-1
2229308-80,1178947,-1
2229308-80,1178951,-1
2229308-80,1178952,1
2229308-80,1178953,-1
2229308-80,1178956,1
2229308-80,1178959,1
2229308-80,1178961,-1
2229308-80,1178964,-1
2229308-80,1178969,-1
2229308-80,1178970,-1
2229308-80,1178975,1
2229308-80,1178977,1
2229308-80,1178981,1
2229308-80,1178982,1
2229308-80,1178983,1
2229308-80,1178984,1
2229308-80,1178985,1
2229308-80,1178986,-1
2229308-80,1178990,1
2229308-80,1178992,1
2229308-80,1178994,1
2229308-80,1178996,1
2229308-80,1178997,1
2229308-80,1179001,1
2229308-80,1193726,1
2229308-80,1196358,1
2229308-80,1197438,1
2229308-80,1198197,1
2229308-80,1198783,1
2229308-80,1204351,1
2229308-80,1204352,-1
2229308-80,1204353,1
2229308-80,1204355,1
2229308-80,1204356,1
2229308-80,1204357,1
2229308-80,1204358,1
2229308-80,1204359,1
2229308-80,1204360,-1
2229308-80,1204361,1
2229308-80,1204362,1
2229308-80,1204363,1
2229308-80,1204364,1
2229308-80,1204365,1
2229308-80,1204366,1
2229308-80,1204367,1
2229308-80,1204369,1
2229308-80,1204370,-1
2229308-80,1204371,-1
2229308-80,1204372,1
2229308-80,1204373,1
2229308-80,1204374,1
2229308-80,1204375,1
2229308-80,1204376,1
2229308-80,1204377,1
2229308-80,1204378,1
2229308-80,1204379,1
2229308-80,1204381,-1
2229308-80,1204382,1
2229308-80,1204383,-1
2229308-80,1204385,1
2229308-80,1204386,1
2229308-80,1204387,1
2229308-80,1204388,1
2229308-80,1204389,-1
2229308-80,1204391,1
2229308-80,1204394,-1
2229308-80,1204398,1
2229308-80,1204399,1
2229308-80,1204400,1
2229308-80,1204403,1
2229308-80,1204404,1
2229308-80,1204405,-1
2229308-80,1204406,1
2229308-80,1204407,-1
2229308-80,1204408,1
2229308-80,1204409,1
2229308-80,1204410,1
2229308-80,1204411,1
2229308-80,1204412,-1
2229308-80,1204413,1
2229308-80,1204415,1
2229308-80,1204416,1
2229308-80,1204418,1
2229308-80,1204419,1
2229308-80,1204420,1
2229308-80,1204421,1
2229308-80,1204422,1
2229308-80,1204425,1
2229308-80,1204426,-1
2229308-80,1204427,1
2229308-80,1204428,-1
2229308-80,1204429,-1
2229308-80,1204431,1
2229308-80,1204432,1
2229308-80,1204434,1
2229308-80,1204435,-1
2229308-80,1204436,1
2229308-80,1204438,1
2229308-80,1204439,1
2229308-80,1204440,1
2229308-80,1204441,1
2229308-80,1204442,1
2229308-80,1204444,1
2229308-80,1204446,1
2229308-80,1204447,1
2229308-80,1204448,1
2229308-80,1204449,1
2229308-80,1204450,1
2229308-80,1204451,1
2229308-80,1204452,1
2229308-80,1204453,-1
2229308-80,1204454,1
2229308-80,1204455,1
2229308-80,1204456,1
2229308-80,1204457,1
2229308-80,1204458,1
2229308-80,1204459,1
2229308-80,1204461,1
2229308-80,1204462,1
2229308-80,1204463,-1
2229308-80,1204464,-1
2229308-80,1204466,-1
2229308-80,1204468,-1
2229308-80,1204469,1
2229308-80,1204471,1
2229308-80,1204473,1
2229308-80,1204474,1
2229308-80,1204475,1
2229308-80,1204477,1
2229308-80,1204478,1
2229308-80,1204479,1
2229308-80,1204480,-1
2229308-80,1204481,1
2229308-80,1204482,1
2229308-80,1204483,-1
2229308-80,1204485,1
2229308-80,1204486,-1
2229308-80,1204487,1
2229308-80,1204488,-1
2229308-80,1204489,-1
2229308-80,1204490,1
2229308-80,1204491,1
2229308-80,1204492,-1
2229308-80,1204495,-1
2229308-80,1204496,1
2229308-80,1204497,1
2229308-80,1204498,1
2229308-80,1204500,1
2229308-80,1204502,1
2229308-80,1204504,1
2229308-80,1204505,1
2229308-80,1204507,1
2229308-80,1204508,1
2229308-80,1204510,1
2229308-80,1204511,-1
2229308-80,1204512,1
2229308-80,1204513,1
2229308-80,1204514,1
2229308-80,1204516,1
2229308-80,1204517,1
2229308-80,1204519,1
2229308-80,1204520,1
2229308-80,1204521,1
2229308-80,1204522,1
2229308-80,1204523,1
2229308-80,1204524,1
2229308-80,1204525,-1
2229308-80,1204526,1
2229308-80,1204529,1
2229308-80,1204530,-1
2229308-80,1204531,1
2229308-80,1204532,1
2229308-80,1204533,-1
2229308-80,1204534,-1
2229308-80,1204536,1
2229308-80,1204537,-1
2229308-80,1204538,1
2229308-80,1204539,1
2229308-80,1204540,1
2229308-80,1204541,-1
2229308-80,1204542,-1
2229308-80,1204545,1
2229308-80,1204546,1
2229308-80,1204547,1
2229308-80,1204549,1
2229308-80,1204550,1
2229308-80,1204551,1
2229308-80,1204552,-1
2229308-80,1204553,-1
2229308-80,1204555,-1
2229308-80,1204556,1
2229308-80,1204557,1
2229308-80,1204558,-1
2229308-80,1204559,-1
2229308-80,1204560,1
2229308-80,1204561,-1
2229308-80,1204562,1
2229308-80,1204565,1
2229308-80,1204566,1
2229308-80,1204567,1
2229308-80,1204570,1
2229308-80,1204572,1
2229308-80,1204573,-1
2229308-80,1204575,1
2229308-80,1205476,-1
2229308-80,1205535,1
2229308-80,1205548,-1
2229308-80,1205550,1
2229308-80,1205863,1
2229308-80,1205865,1
2229308-80,1206231,-1
2229308-80,1207176,1
2229308-80,1207309,1
2229308-80,1209189,-1
2229308-80,1212749,1
2230248-6,166179,1
2230248-6,167138,1
2230248-6,168720,1
2230248-6,172442,1
2230248-6,173433,-1
2230248-6,173441,1
2230248-6,173460,1
2230248-6,173466,1
2230248-6,173482,-1
2230248-6,173486,-1
2230248-6,173531,-1
2230248-6,173586,-1
2230248-6,173604,-1
2230248-6,173692,1
2230248-6,173696,1
2230248-6,173701,-1
2230248-6,173772,1
2230248-6,173788,1
2230248-6,173801,-1
2230248-6,173943,-1
2230248-6,174043,1
2230248-6,174052,1
2230248-6,174057,-1
2230248-6,174060,-1
2230248-6,174075,1
2230248-6,174079,-1
2230248-6,174156,-1
2230248-6,174158,-1
2230248-6,174159,-1
2230248-6,174160,-1
2230248-6,174161,-1
2230248-6,174200,1
2230248-6,174262,1
2230248-6,174273,1
2230248-6,174283,-1
2230248-6,174317,1
2230248-6,174356,1
2230248-6,174366,1
2230248-6,174371,-1
2230248-6,174376,-1
2230248-6,174398,-1
2230248-6,174400,-1
2230248-6,174419,-1
2230248-6,174439,-1
2230248-6,174459,1
2230248-6,174467,-1
2230248-6,174537,1
2230248-6,174554,1
2230248-6,174574,1
2230248-6,174585,1
2230248-6,174655,1
2230248-6,174693,0
2230248-6,174784,-1
2230248-6,174806,1
2230248-6,174848,-1
2230248-6,175431,1
2230248-6,176874,-1
2230248-6,181055,-1
2230248-6,181297,1
2230248-6,190201,1
2230248-6,190842,1
2230248-6,192102,1
2230248-6,192346,1
2230248-6,192699,1
2230248-6,193083,1
2230248-6,198057,1
2230248-6,1107283,-1
2230248-6,1108338,1
2230248-6,1109429,1
2230248-6,1112437,1
2230248-6,1116379,1
2230248-6,1121948,1
2230248-6,1122158,1
2230248-6,1122974,1
2230248-6,1128760,1
2230248-6,1132504,-1
2230248-6,1133439,-1
2230248-6,1133810,1
2230248-6,1133968,-1
2230248-6,1134812,-1
2230248-6,1135054,1
2230248-6,1136811,1
2230248-6,1137070,1
2230248-6,1139285,-1
2230248-6,1141335,-1
2230248-6,1141391,1
2230248-6,1141398,-1
2230248-6,1141401,1
2230248-6,1141405,1
2230248-6,1141408,1
2230248-6,1141411,-1
2230248-6,1141417,1
2230248-6,1141421,1
2230248-6,1141422,1
2230248-6,1141431,1
2230248-6,1141434,1
2230248-6,1141459,1
2230248-6,1141464,-1
2230248-6,1141470,-1
2230248-6,1141488,-1
2230248-6,1141508,-1
2230248-6,1141513,1
2230248-6,1141523,1
2230248-6,1141531,1
2230248-6,1141553,1
2230248-6,1141555,1
2230248-6,1143084,1
2230248-6,1146307,1
2230248-6,1146788,1
2230248-6,1150418,1
2230248-6,1151208,1
2230248-6,1152605,-1
2230248-6,1152610,1
2230248-6,1154178,1
2230248-6,1156190,1
2230248-6,1160510,1
2230248-6,1160511,-1
2230248-6,1160512,1
2230248-6,1160518,1
2230248-6,1160531,1
2230248-6,1160532,1
2230248-6,1160534,1
2230248-6,1160535,-1
2230248-6,1160538,-1
2230248-6,1160545,1
2230248-6,1160552,1
2230248-6,1160553,1
2230248-6,1160556,-1
2230248-6,1160558,1
2230248-6,1160559,1
2230248-6,1160569,-1
2230248-6,1160570,1
2230248-6,1160575,-1
2230248-6,1160587,1
2230248-6,1160589,1
2230248-6,1160591,1
2230248-6,1160592,-1
2230248-6,1160598,-1
2230248-6,1160599,1
2230248-6,1160600,1
2230248-6,1160601,1
2230248-6,1160604,-1
2230248-6,1160610,-1
2230248-6,1160619,1
2230248-6,1160632,1
2230248-6,1160635,1
2230248-6,1160639,1
2230248-6,1160640,1
2230248-6,1160642,1
2230248-6,1160651,1
2230248-6,1160653,1
2230248-6,1160666,-1
2230248-6,1160669,1
2230248-6,1160673,1
2230248-6,1160674,1
2230248-6,1160758,1
2230248-6,1160976,-1
2230248-6,1161550,1
2230248-6,1162332,1
2230248-6,1164359,1
2230248-6,1164360,1
2230248-6,1166402,1
2230248-6,1171617,-1
2230248-6,1171619,-1
2230248-6,1171623,1
2230248-6,1177282,-1
2230248-6,1178830,1
2230248-6,1178831,1
2230248-6,1178833,1
2230248-6,1178835,-1
2230248-6,1178836,1
2230248-6,1178839,1
2230248-6,1178842,-1
2230248-6,1178843,1
2230248-6,1178854,1
2230248-6,1178857,-1
2230248-6,1178858,1
2230248-6,1178861,1
2230248-6,1178863,1
2230248-6,1178866,-1
2230248-6,1178871,1
2230248-6,1178873,-1
2230248-6,1178874,-1
2230248-6,1178876,1
2230248-6,1178879,1
2230248-6,1178881,1
2230248-6,1178882,1
2230248-6,1178884,1
2230248-6,1178889,-1
2230248-6,1178895,1
2230248-6,1178896,1
2230248-6,1178908,1
2230248-6,1178910,1
2230248-6,1178912,1
2230248-6,1178916,1
2230248-6,1178921,1
2230248-6,1178922,-1
2230248-6,1178924,1
2230248-6,1178925,-1
2230248-6,1178927,-1
2230248-6,1178928,1
2230248-6,1178929,1
2230248-6,1178930,1
2230248-6,1178931,-1
2230248-6,1178933,1
2230248-6,1178934,1
2230248-6,1178945,1
2230248-6,1178946,1
2230248-6,1178948,1
2230248-6,1178951,-1
2230248-6,1178952,1
2230248-6,1178953,1
2230248-6,1178956,1
2230248-6,1178959,1
2230248-6,1178961,1
2230248-6,1178962,1
2230248-6,1178966,1
2230248-6,1178970,-1
2230248-6,1178972,1
2230248-6,1178975,1
2230248-6,1178977,1
2230248-6,1178981,1
2230248-6,1178983,1
2230248-6,1178985,1
2230248-6,1178986,-1
2230248-6,1178987,-1
2230248-6,1178990,1
2230248-6,1178992,1
2230248-6,1178994,1
2230248-6,1178996,1
2230248-6,1178997,1
2230248-6,1179001,1
2230248-6,1179587,1
2230248-6,1188097,-1
2230248-6,1191923,1
2230248-6,1193726,1
2230248-6,1194260,1
2230248-6,1196358,1
2230248-6,1198783,1
2230248-6,1204351,1
2230248-6,1204352,-1
2230248-6,1204354,1
2230248-6,1204355,1
2230248-6,1204356,1
2230248-6,1204357,1
2230248-6,1204358,1
2230248-6,1204359,1
2230248-6,1204360,1
2230248-6,1204361,1
2230248-6,1204362,1
2230248-6,1204363,1
2230248-6,1204365,1
2230248-6,1204366,1
2230248-6,1204367,1
2230248-6,1204368,1
2230248-6,1204369,1
2230248-6,1204370,-1
2230248-6,1204371,1
2230248-6,1204372,1
2230248-6,1204373,1
2230248-6,1204374,1
2230248-6,1204376,1
2230248-6,1204377,1
2230248-6,1204378,1
2230248-6,1204381,1
2230248-6,1204382,1
2230248-6,1204383,-1
2230248-6,1204384,1
2230248-6,1204386,1
2230248-6,1204387,1
2230248-6,1204388,1
2230248-6,1204389,-1
2230248-6,1204390,1
2230248-6,1204391,1
2230248-6,1204393,-1
2230248-6,1204394,-1
2230248-6,1204395,1
2230248-6,1204398,1
2230248-6,1204399,1
2230248-6,1204400,1
2230248-6,1204403,1
2230248-6,1204404,1
2230248-6,1204405,1
2230248-6,1204406,1
2230248-6,1204407,-1
2230248-6,1204408,1
2230248-6,1204410,1
2230248-6,1204412,1
2230248-6,1204413,1
2230248-6,1204414,1
2230248-6,1204415,1
2230248-6,1204416,1
2230248-6,1204418,1
2230248-6,1204419,1
2230248-6,1204420,1
2230248-6,1204421,1
2230248-6,1204422,1
2230248-6,1204423,1
2230248-6,1204425,1
2230248-6,1204426,-1
2230248-6,1204427,1
2230248-6,1204428,-1
2230248-6,1204429,-1
2230248-6,1204431,1
2230248-6,1204432,1
2230248-6,1204433,1
2230248-6,1204434,1
2230248-6,1204435,-1
2230248-6,1204436,1
2230248-6,1204438,1
2230248-6,1204439,1
2230248-6,1204440,1
2230248-6,1204441,1
2230248-6,1204442,1
2230248-6,1204444,1
2230248-6,1204446,1
2230248-6,1204447,1
2230248-6,1204448,1
2230248-6,1204449,1
2230248-6,1204450,1
2230248-6,1204451,3
2230248-6,1204452,1
2230248-6,1204453,-1
2230248-6,1204454,1
2230248-6,1204455,1
2230248-6,1204456,1
2230248-6,1204457,1
2230248-6,1204458,1
2230248-6,1204459,1
2230248-6,1204460,1
2230248-6,1204461,1
2230248-6,1204462,1
2230248-6,1204463,1
2230248-6,1204465,1
2230248-6,1204466,1
2230248-6,1204467,-1
2230248-6,1204468,-1
2230248-6,1204471,1
2230248-6,1204472,1
2230248-6,1204473,1
2230248-6,1204474,1
2230248-6,1204476,1
2230248-6,1204477,1
2230248-6,1204478,1
2230248-6,1204479,1
2230248-6,1204480,-1
2230248-6,1204481,1
2230248-6,1204482,1
2230248-6,1204483,-1
2230248-6,1204484,1
2230248-6,1204485,1
2230248-6,1204486,-1
2230248-6,1204488,-1
2230248-6,1204489,-1
2230248-6,1204490,1
2230248-6,1204492,-1
2230248-6,1204494,1
2230248-6,1204495,-1
2230248-6,1204496,1
2230248-6,1204497,1
2230248-6,1204499,-1
2230248-6,1204501,-1
2230248-6,1204502,1
2230248-6,1204503,-1
2230248-6,1204504,1
2230248-6,1204505,1
2230248-6,1204506,1
2230248-6,1204507,1
2230248-6,1204509,-1
2230248-6,1204510,1
2230248-6,1204511,1
2230248-6,1204512,1
2230248-6,1204513,1
2230248-6,1204515,1
2230248-6,1204516,1
2230248-6,1204517,1
2230248-6,1204518,1
2230248-6,1204519,1
2230248-6,1204520,1
2230248-6,1204521,1
2230248-6,1204522,1
2230248-6,1204523,1
2230248-6,1204524,1
2230248-6,1204525,-1
2230248-6,1204526,1
2230248-6,1204527,1
2230248-6,1204528,1
2230248-6,1204529,1
2230248-6,1204530,-1
2230248-6,1204531,1
2230248-6,1204532,1
2230248-6,1204533,-1
2230248-6,1204535,-1
2230248-6,1204536,1
2230248-6,1204537,1
2230248-6,1204538,1
2230248-6,1204539,1
2230248-6,1204540,1
2230248-6,1204541,-1
2230248-6,1204542,-1
2230248-6,1204544,1
2230248-6,1204545,1
2230248-6,1204546,1
2230248-6,1204547,1
2230248-6,1204548,1
2230248-6,1204549,1
2230248-6,1204552,1
2230248-6,1204553,-1
2230248-6,1204554,1
2230248-6,1204556,1
2230248-6,1204557,1
2230248-6,1204558,-1
2230248-6,1204559,-1
2230248-6,1204561,-1
2230248-6,1204563,1
2230248-6,1204564,1
2230248-6,1204565,1
2230248-6,1204566,1
2230248-6,1204569,1
2230248-6,1204570,1
2230248-6,1204571,1
2230248-6,1204572,1
2230248-6,1204573,1
2230248-6,1204575,1
2230248-6,1204576,1
2230248-6,1205476,1
2230248-6,1205548,-1
2230248-6,1205550,1
2230248-6,1205863,1
2230248-6,1206231,-1
2230248-6,1207176,1
2230248-6,1207309,1
2230248-6,1209189,-1
2230248-6,1212749,1
2230248-6,1213274,-1
2230248-6,1213679,1
2230248-6,1213762,1
2230248-6,1213856,1
2230815-65,166179,1
2230815-65,166828,-1
2230815-65,167138,-1
2230815-65,172442,-1
2230815-65,173433,1
2230815-65,173441,-1
2230815-65,173460,1
2230815-65,173466,-1
2230815-65,173482,1
2230815-65,173486,1
2230815-65,173531,1
2230815-65,173586,1
2230815-65,173604,1
2230815-65,173696,-1
2230815-65,173772,-1
2230815-65,173788,-1
2230815-65,173801,1
2230815-65,173943,1
2230815-65,174043,-1
2230815-65,174052,-1
2230815-65,174057,1
2230815-65,174075,-1
2230815-65,174090,-1
2230815-65,174158,1
2230815-65,174159,1
2230815-65,174160,1
2230815-65,174262,-1
2230815-65,174270,-1
2230815-65,174283,1
2230815-65,174299,1
2230815-65,174305,-1
2230815-65,174317,-1
2230815-65,174319,-1
2230815-65,174352,-1
2230815-65,174376,1
2230815-65,174383,-1
2230815-65,174398,1
2230815-65,174419,1
2230815-65,174439,1
2230815-65,174467,1
2230815-65,174471,-1
2230815-65,174478,1
2230815-65,174537,-1
2230815-65,174554,-1
2230815-65,174574,-1
2230815-65,174585,-1
2230815-65,174655,-1
2230815-65,174693,0
2230815-65,174749,-1
2230815-65,174784,1
2230815-65,174848,1
2230815-65,175431,-1
2230815-65,176874,1
2230815-65,181055,1
2230815-65,181297,-1
2230815-65,190201,-1
2230815-65,192102,-1
2230815-65,192346,-1
2230815-65,192699,-1
2230815-65,193083,-1
2230815-65,198057,-1
2230815-65,1107283,1
2230815-65,1108338,-1
2230815-65,1109429,-1
2230815-65,1115746,-1
2230815-65,1121948,-1
2230815-65,1122158,-1
2230815-65,1122974,-1
2230815-65,1128760,-1
2230815-65,1132504,1
2230815-65,1133439,1
2230815-65,1134812,1
2230815-65,1135054,-1
2230815-65,1136811,-1
2230815-65,1139285,1
2230815-65,1141335,1
2230815-65,1141391,-1
2230815-65,1141398,1
2230815-65,1141401,1
2230815-65,1141405,-1
2230815-65,1141411,1
2230815-65,1141417,-1
2230815-65,1141421,-1
2230815-65,1141422,-1
2230815-65,1141428,-1
2230815-65,1141431,-1
2230815-65,1141434,-1
2230815-65,1141439,1
2230815-65,1141450,-1
2230815-65,1141459,-1
2230815-65,1141470,1
2230815-65,1141488,1
2230815-65,1141508,1
2230815-65,1141513,-1
2230815-65,1141516,-1
2230815-65,1141523,-1
2230815-65,1141531,-1
2230815-65,1141553,-1
2230815-65,1143084,-1
2230815-65,1146788,-1
2230815-65,1150418,-1
2230815-65,1151208,-1
2230815-65,1152605,1
2230815-65,1152610,-1
2230815-65,1156190,-1
2230815-65,1157130,1
2230815-65,1159237,1
2230815-65,1160510,-1
2230815-65,1160511,1
2230815-65,1160512,-1
2230815-65,1160518,1
2230815-65,1160527,-1
2230815-65,1160528,1
2230815-65,1160531,-1
2230815-65,1160532,-1
2230815-65,1160534,-1
2230815-65,1160538,1
2230815-65,1160545,-1
2230815-65,1160552,-1
2230815-65,1160553,-1
2230815-65,1160556,1
2230815-65,1160558,-1
2230815-65,1160559,-1
2230815-65,1160569,1
2230815-65,1160575,1
2230815-65,1160587,-1
2230815-65,1160588,-1
2230815-65,1160589,-1
2230815-65,1160592,1
2230815-65,1160598,1
2230815-65,1160599,-1
2230815-65,1160600,-1
2230815-65,1160601,-1
2230815-65,1160610,1
2230815-65,1160619,-1
2230815-65,1160632,-1
2230815-65,1160635,-1
2230815-65,1160639,-1
2230815-65,1160640,-1
2230815-65,1160641,1
2230815-65,1160651,-1
2230815-65,1160653,-1
2230815-65,1160655,-1
2230815-65,1160666,1
2230815-65,1160673,-1
2230815-65,1160674,-1
2230815-65,1160976,-1
2230815-65,1161550,1
2230815-65,1162332,-1
2230815-65,1164359,1
2230815-65,1164360,-1
2230815-65,1166402,-1
2230815-65,1171617,1
2230815-65,1171619,1
2230815-65,1171623,-1
2230815-65,1177282,1
2230815-65,1178829,-1
2230815-65,1178830,1
2230815-65,1178831,-1
2230815-65,1178832,-1
2230815-65,1178835,1
2230815-65,1178836,-1
2230815-65,1178839,-1
2230815-65,1178842,1
2230815-65,1178843,-1
2230815-65,1178857,1
2230815-65,1178858,-1
2230815-65,1178860,-1
2230815-65,1178861,-1
2230815-65,1178863,-1
2230815-65,1178871,-1
2230815-65,1178873,1
2230815-65,1178874,1
2230815-65,1178876,-1
2230815-65,1178879,-1
2230815-65,1178881,-1
2230815-65,1178884,-1
2230815-65,1178886,-1
2230815-65,1178889,1
2230815-65,1178895,-1
2230815-65,1178896,-1
2230815-65,1178909,-1
2230815-65,1178910,-1
2230815-65,1178912,-1
2230815-65,1178916,-1
2230815-65,1178920,1
2230815-65,1178922,1
2230815-65,1178925,1
2230815-65,1178928,-1
2230815-65,1178929,-1
2230815-65,1178931,1
2230815-65,1178933,-1
2230815-65,1178934,-1
2230815-65,1178939,-1
2230815-65,1178945,-1
2230815-65,1178946,-1
2230815-65,1178948,-1
2230815-65,1178951,1
2230815-65,1178952,-1
2230815-65,1178956,-1
2230815-65,1178959,-1
2230815-65,1178961,-1
2230815-65,1178962,-1
2230815-65,1178964,1
2230815-65,1178966,-1
2230815-65,1178970,1
2230815-65,1178972,-1
2230815-65,1178975,-1
2230815-65,1178977,-1
2230815-65,1178981,-1
2230815-65,1178982,-1
2230815-65,1178983,-1
