id_proposicao,id_votacao,casa,obj_votacao,data_hora,votacao_secreta,apelido,status_importante,orientacao,url_votacao
2249946,2249946-35,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T18:21:51Z,0,NA,0,1,NA
2249946,2249946-37,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T19:04:17Z,0,NA,0,-1,NA
2249946,2249946-40,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T19:43:16Z,0,NA,0,1,NA
2249946,2249946-43,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T20:35:18Z,0,NA,0,-1,NA
2249946,2249946-53,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T21:08:01Z,0,NA,0,1,NA
2249946,2249946-56,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T21:39:25Z,0,NA,0,1,NA
2249946,2249946-60,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T22:06:23Z,0,NA,0,-1,NA
2249946,2249946-63,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T22:39:01Z,0,NA,0,1,NA
2249946,2249946-66,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T22:55:25Z,0,NA,0,1,NA
2249946,2249946-69,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T23:19:33Z,0,NA,0,1,NA
2249946,2249946-71,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-04T23:24:38Z,0,NA,0,1,NA
2249946,2249946-85,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-06T14:35:12Z,0,NA,0,1,NA
2249946,2249946-92,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-06T16:00:59Z,0,NA,0,1,NA
2249946,2249946-96,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-06T17:04:13Z,0,NA,0,1,NA
2249946,2249946-99,camara,"Parecer proferido em Plenário pelo Relator, Dep. Hugo Motta (REPUBLIC-PB), pela Comissão Especial, que conclui pela adequação financeira e orçament...",2020-05-06T18:09:00Z,0,NA,0,1,NA
2250300,2250300-35,camara,"Apresentação do Requerimento n. 2029/2020, pelo Deputado Julio Cesar Ribeiro  (REPUBLIC/DF), que ""Requer, nos termos regimentais, a tramitação conj...",2020-08-05T16:13:36Z,0,NA,0,-1,NA
2250300,2250300-52,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Eli Borges (SOLIDARI-TO), pela Comissão de Constituição e Justiça e de Cidadania, que c...",2020-08-05T17:35:34Z,0,NA,0,-1,NA
2250977,2250977-41,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Damião Feliciano (PDT-PB), pela Comissão Mista do Congresso Nacional, que conclui pela ...",2020-08-25T18:21:35Z,0,NA,0,-1,NA
2250977,2250977-44,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Damião Feliciano (PDT-PB), pela Comissão Mista do Congresso Nacional, que conclui pela ...",2020-08-25T18:50:40Z,0,NA,0,-1,NA
2250977,2250977-56,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Damião Feliciano (PDT-PB), pela Comissão Mista do Congresso Nacional, que conclui pela ...",2020-08-25T19:24:43Z,0,NA,0,1,NA
2251191,2251191-45,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Alexis Fonteyne (NOVO-SP), pela Comissão Mista do Congresso Nacional, que conclui pela ...",2020-08-26T21:27:30Z,0,NA,0,-1,NA
2251392,2251392-38,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jur...",2020-05-05T14:41:12Z,0,NA,0,-1,NA
2251392,2251392-41,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jur...",2020-05-05T15:28:56Z,0,NA,0,-1,NA
2251392,2251392-44,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jur...",2020-05-05T15:57:50Z,0,NA,0,-1,NA
2251392,2251392-46,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jur...",2020-05-05T16:24:38Z,0,NA,0,-1,NA
2251392,2251392-52,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T18:09:06Z,0,NA,0,1,NA
2251392,2251392-53,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T18:33:12Z,0,NA,0,1,NA
2251392,2251392-68,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T19:22:34Z,0,NA,0,1,NA
2251392,2251392-71,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T20:08:59Z,0,NA,0,1,NA
2251392,2251392-74,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T21:35:55Z,0,NA,0,1,NA
2251392,2251392-79,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T21:58:01Z,0,NA,0,-1,NA
2251392,2251392-82,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T22:33:54Z,0,NA,0,-1,NA
2251392,2251392-85,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T22:57:49Z,0,NA,0,-1,NA
2251392,2251392-90,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T23:16:50Z,0,NA,0,-1,NA
2251392,2251392-91,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Pedro Paulo (DEM-RJ), pela Comissão Especial, que conclui pela constitucionalidade, jurid...",2020-05-05T23:35:47Z,0,NA,0,1,NA
2251493,2251493-6,camara,"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 920/2020, pela Deputada Joice Hasselmann (PSL-SP), que: ""Requer, nos termos do artig...",2020-05-05T11:51:42Z,0,NA,0,1,NA
2251922,2251922-8,camara,NA,2020-08-13T13:29:17Z,0,NA,0,-1,NA
2251926,2251926-55,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. João Campos (REPUBLIC-GO), pela Comissão Mista do Congresso Nacional, que conclui pela ...",2020-09-01T18:12:28Z,0,NA,0,1,NA
2253356,2253356-65,camara,"Parecer proferido em Plenário às Emendas de Plenário de n°s 1 a 6, pelo Relator Dep. Aureo Ribeiro (SOLIDARIDADE-RJ), pela Comissão de Constituição...",2020-07-15T16:37:24Z,0,NA,0,-1,NA
2253431,2253431-33,camara,"Parecer proferido em Plenário pelo Relator, Dep. Lafayette de Andrada (REPUBLIC-MG), pela Comissão de Constituição e Justiça e de Cidadania, que co...",2020-08-04T17:41:38Z,0,NA,0,-1,NA
2253458,2253458-7,camara,"Apresentação do Requerimento de Urgência (Art. 155 do RICD) n. 1228/2020, pelo Deputado Arthur Lira (PP-AL), que: ""Requer, nos termos do art. 155 d...",2020-07-29T12:12:48Z,0,NA,0,1,NA
2253471,2253471-108,camara,"Parecer proferido em Plenário pelo Relator, Dep. Alexandre Frota (PSDB-SP), pela Comissão especial, que conclui pela constitucionalidade, juridicid...",2020-09-22T18:07:43Z,0,NA,0,-1,NA
2253471,2253471-47,camara,"Apresentação do Requerimento n. 1842/2020, pelo Deputado Renildo Calheiros  (PCdoB/PE) e outros, que ""coautoria ao PL 2824/2020"".",2020-07-16T11:31:12Z,0,NA,0,1,NA
2253778,2253778-117,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18T13:52:32Z,0,NA,0,-1,NA
2253778,2253778-118,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18T13:53:08Z,0,NA,0,-1,NA
2253778,2253778-120,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18T13:58:17Z,0,NA,0,-1,NA
2253778,2253778-59,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T20:57:38Z,0,NA,0,1,NA
2253778,2253778-67,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T21:28:26Z,0,NA,0,-1,NA
2253778,2253778-69,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T21:50:00Z,0,NA,0,1,NA
2253778,2253778-73,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T22:05:48Z,0,NA,0,1,NA
2253778,2253778-79,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T22:34:06Z,0,NA,0,-1,NA
2253778,2253778-86,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T22:58:34Z,0,NA,0,1,NA
2253778,2253778-89,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T23:36:55Z,0,NA,0,1,NA
2253778,2253778-93,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17T23:51:56Z,0,NA,0,-1,NA
2253827,2253827-32,camara,"Apresentação do Requerimento de Retirada de Emenda a Medida Provisória n. 2407/2020, pelo Deputado Luis Miranda (DEM/DF), que ""Requer a retirada da...",2020-09-21T12:24:57Z,0,NA,0,-1,NA
2254253,2254253-51,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09T16:12:43Z,0,NA,0,1,NA
2254253,2254253-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09T17:16:05Z,0,NA,0,1,NA
2254253,2254253-67,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09T17:52:34Z,0,NA,0,-1,NA
2254441,2254441-9,camara,NA,2020-12-22T15:40:44Z,0,NA,0,1,NA
2255096,2255096-29,camara,NA,2020-09-21T15:20:24Z,0,NA,0,-1,NA
2255096,2255096-53,camara,"Parecer proferido em Plenário pelo Relator, Dep. Cacá Leão (PP-BA), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pre...",2020-09-21T17:18:39Z,0,NA,0,-1,NA
2255237,2255237-7,camara,NA,2020-07-29T12:46:56Z,0,NA,0,5,NA
2255363,2255363-43,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11T19:47:52Z,0,NA,0,-1,NA
2255363,2255363-59,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11T21:17:15Z,0,NA,0,-1,NA
2255363,2255363-71,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11T22:08:07Z,0,NA,0,-1,NA
2255387,2255387-65,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Hildo Rocha (MDB-MA), pela Comissão especial, que conclui pela inadequação financeira e...",2020-08-26T18:10:39Z,0,NA,0,-1,NA
2255387,2255387-98,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Hildo Rocha (MDB-MA), pela Comissão especial, que conclui pela inadequação financeira e...",2020-08-26T19:39:56Z,0,NA,0,-1,NA
2256130,2256130-22,camara,"Apresentação do Requerimento n. 1719/2020, pelo Deputado Bacelar  (PODE/BA), que ""Requer a apensação do Projeto de Lei  nº 8.323 de 2017, à PEC n° ...",2020-07-01T15:58:03Z,0,NA,0,-1,NA
2256130,2256130-37,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T18:00:04Z,0,NA,0,5,NA
2256130,2256130-40,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T18:32:18Z,0,NA,0,5,NA
2256130,2256130-44,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T19:01:38Z,0,NA,0,1,NA
2256130,2256130-46,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T19:12:29Z,0,NA,0,1,NA
2256130,2256130-50,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T19:22:46Z,0,NA,0,1,NA
2256130,2256130-56,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01T19:37:04Z,0,NA,0,5,NA
2256246,2256246-12,camara,NA,2020-12-21T15:23:36Z,0,NA,0,1,NA
2256542,2256542-68,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. André de Paula (PSD/PE), pela Comissão Mista do Congresso Nacional, que conclui pela co...",2020-09-29T18:10:12Z,0,NA,0,1,NA
2258717,2258717-9,camara,NA,2020-12-08T18:00:53Z,0,NA,0,1,NA
2258907,2258907-9,camara,NA,2020-08-13T14:29:48Z,0,NA,0,1,NA
2258964,2258964-34,camara,NA,2020-11-18T15:09:30Z,0,NA,0,-1,NA
2258964,2258964-50,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18T17:06:57Z,0,NA,0,-1,NA
2258964,2258964-53,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18T17:33:16Z,0,NA,0,-1,NA
2258964,2258964-56,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18T17:55:18Z,0,NA,0,-1,NA
2260433,2260433-104,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T21:24:32Z,0,NA,0,-1,NA
2260433,2260433-108,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T21:43:26Z,0,NA,0,-1,NA
2260433,2260433-116,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T21:55:11Z,0,NA,0,1,NA
2260433,2260433-124,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T22:38:01Z,0,NA,0,-1,NA
2260433,2260433-129,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T23:03:30Z,0,NA,0,1,NA
2260433,2260433-136,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T23:25:33Z,0,NA,0,1,NA
2260433,2260433-145,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07T23:44:00Z,0,NA,0,1,NA
2260433,2260433-156,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08T00:33:16Z,0,NA,0,1,NA
2260433,2260433-162,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08T00:57:13Z,0,NA,0,1,NA
2260433,2260433-167,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08T01:35:24Z,0,NA,0,-1,NA
2260433,2260433-176,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08T02:09:12Z,0,NA,0,1,NA
2260433,2260433-194,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08T15:14:01Z,0,NA,0,-1,NA
2260433,2260433-198,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08T15:38:02Z,0,NA,0,-1,NA
2260433,2260433-200,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08T16:00:16Z,0,NA,0,-1,NA
2260433,2260433-204,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08T16:19:40Z,0,NA,0,-1,NA
2260433,2260433-210,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08T16:43:07Z,0,NA,0,1,NA
2260433,2260433-53,camara,"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Coletiva n. 2760/2020, pelo Deputado Hugo Leal (PSD/RJ), que ""Requer retirada ...",2020-12-07T16:17:51Z,0,NA,0,-1,NA
2260433,2260433-58,camara,"Parecer proferido em Plenário pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão Especial, que conclui pela constitucionalidade, juridicidade e técn...",2020-12-07T17:09:43Z,0,NA,0,-1,NA
2260433,2260433-64,camara,"Parecer proferido em Plenário pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão Especial, que conclui pela constitucionalidade, juridicidade e técn...",2020-12-07T17:31:33Z,0,NA,0,-1,NA
2260433,2260433-76,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07T19:21:14Z,0,NA,0,-1,NA
2260433,2260433-83,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07T20:11:49Z,0,NA,0,-1,NA
2260433,2260433-87,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07T20:28:05Z,0,NA,0,1,NA
2260433,2260433-92,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07T20:43:56Z,0,NA,0,-1,NA
2260433,2260433-96,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07T21:02:39Z,0,NA,0,1,NA
2260971,2260971-103,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T17:35:50Z,0,NA,0,-1,NA
2260971,2260971-110,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T17:58:44Z,0,NA,0,-1,NA
2260971,2260971-117,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T18:14:43Z,0,NA,0,-1,NA
2260971,2260971-122,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T18:31:38Z,0,NA,0,1,NA
2260971,2260971-130,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T18:41:08Z,0,NA,0,-1,NA
2260971,2260971-134,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T18:54:32Z,0,NA,0,1,NA
2260971,2260971-146,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T19:11:55Z,0,NA,0,1,NA
2260971,2260971-149,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T19:24:03Z,0,NA,0,-1,NA
2260971,2260971-30,camara,NA,2020-12-03T10:55:44Z,0,NA,0,-1,NA
2260971,2260971-38,camara,"Parecer proferido em Plenário pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pelo atendime...",2020-12-03T11:45:52Z,0,NA,0,-1,NA
2260971,2260971-43,camara,"Parecer proferido em Plenário pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pelo atendime...",2020-12-03T12:14:14Z,0,NA,0,-1,NA
2260971,2260971-60,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T13:49:51Z,0,NA,0,-1,NA
2260971,2260971-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T14:24:59Z,0,NA,0,-1,NA
2260971,2260971-64,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T14:40:05Z,0,NA,0,-1,NA
2260971,2260971-69,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T15:00:13Z,0,NA,0,-1,NA
2260971,2260971-74,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T15:22:45Z,0,NA,0,1,NA
2260971,2260971-83,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T15:46:02Z,0,NA,0,1,NA
2260971,2260971-85,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T16:03:59Z,0,NA,0,-1,NA
2260971,2260971-89,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T16:52:52Z,0,NA,0,1,NA
2260971,2260971-98,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03T17:14:17Z,0,NA,0,-1,NA
2261121,2261121-104,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-10T22:39:56Z,0,NA,0,1,NA
2261121,2261121-110,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-10T23:17:46Z,0,NA,0,-1,NA
2261121,2261121-114,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-11T00:00:17Z,0,NA,0,-1,NA
2261121,2261121-172,camara,"Apresentação da Emenda/Substitutivo do Senado n. 4372/2020, pelo Senado Federal, que: ""Substitutivo do Senado ao Projeto de Lei nº 4.372, de 2020, ...",2020-12-17T18:31:27Z,0,NA,0,1,NA
2261121,2261121-177,camara,"Apresentação da Emenda/Substitutivo do Senado n. 4372/2020, pelo Senado Federal, que: ""Substitutivo do Senado ao Projeto de Lei nº 4.372, de 2020, ...",2020-12-17T19:34:10Z,0,NA,0,-1,NA
