id_proposicao,id_votacao,id_parlamentar,casa,voto
2242888,2242888-114,160545,camara,1
2242888,2242888-114,160552,camara,1
2242888,2242888-114,160553,camara,1
2242888,2242888-114,160556,camara,-1
2242888,2242888-114,160558,camara,1
2242888,2242888-114,160569,camara,-1
2242888,2242888-114,160570,camara,1
2242888,2242888-114,160575,camara,-1
2242888,2242888-114,160587,camara,1
2242888,2242888-114,160591,camara,1
2242888,2242888-114,160592,camara,-1
2242888,2242888-114,160598,camara,-1
2242888,2242888-114,160600,camara,1
2242888,2242888-114,160604,camara,-1
2242888,2242888-114,160610,camara,-1
2242888,2242888-114,160619,camara,-1
2242888,2242888-114,160632,camara,1
2242888,2242888-114,160635,camara,1
2242888,2242888-114,160639,camara,1
2242888,2242888-114,160640,camara,1
2242888,2242888-114,160641,camara,-1
2242888,2242888-114,160642,camara,1
2242888,2242888-114,160651,camara,1
2242888,2242888-114,160653,camara,1
2242888,2242888-114,160655,camara,1
2242888,2242888-114,160665,camara,1
2242888,2242888-114,160667,camara,1
2242888,2242888-114,160669,camara,1
2242888,2242888-114,160673,camara,1
2242888,2242888-114,160674,camara,1
2242888,2242888-114,160758,camara,1
2242888,2242888-114,160976,camara,-1
2242888,2242888-114,162332,camara,1
2242888,2242888-114,164359,camara,1
2242888,2242888-114,164360,camara,1
2242888,2242888-114,166402,camara,1
2242888,2242888-114,171617,camara,-1
2242888,2242888-114,171619,camara,-1
2242888,2242888-114,171623,camara,1
2242888,2242888-114,177282,camara,-1
2242888,2242888-114,178829,camara,1
2242888,2242888-114,178831,camara,1
2242888,2242888-114,178833,camara,-1
2242888,2242888-114,178835,camara,-1
2242888,2242888-114,178836,camara,1
2242888,2242888-114,178842,camara,-1
2242888,2242888-114,178843,camara,1
2242888,2242888-114,178854,camara,1
2242888,2242888-114,178861,camara,1
2242888,2242888-114,178866,camara,-1
2242888,2242888-114,178871,camara,1
2242888,2242888-114,178873,camara,-1
2242888,2242888-114,178876,camara,1
2242888,2242888-114,178881,camara,1
2242888,2242888-114,178886,camara,1
2242888,2242888-114,178889,camara,-1
2242888,2242888-114,178895,camara,1
2242888,2242888-114,178909,camara,1
2242888,2242888-114,178912,camara,1
2242888,2242888-114,178916,camara,1
2242888,2242888-114,178920,camara,1
2242888,2242888-114,178921,camara,1
2242888,2242888-114,178922,camara,-1
2242888,2242888-114,178924,camara,1
2242888,2242888-114,178925,camara,-1
2242888,2242888-114,178927,camara,-1
2242888,2242888-114,178928,camara,1
2242888,2242888-114,178929,camara,1
2242888,2242888-114,178931,camara,-1
2242888,2242888-114,178933,camara,1
2242888,2242888-114,178934,camara,1
2242888,2242888-114,178939,camara,-1
2242888,2242888-114,178945,camara,1
2242888,2242888-114,178947,camara,1
2242888,2242888-114,178951,camara,-1
2242888,2242888-114,178953,camara,1
2242888,2242888-114,178956,camara,1
2242888,2242888-114,178959,camara,1
2242888,2242888-114,178962,camara,1
2242888,2242888-114,178964,camara,-1
2242888,2242888-114,178969,camara,1
2242888,2242888-114,178970,camara,-1
2242888,2242888-114,178975,camara,1
2242888,2242888-114,178981,camara,1
2242888,2242888-114,178983,camara,1
2242888,2242888-114,178985,camara,1
2242888,2242888-114,178986,camara,-1
2242888,2242888-114,178990,camara,1
2242888,2242888-114,178992,camara,1
2242888,2242888-114,178993,camara,1
2242888,2242888-114,178994,camara,1
2242888,2242888-114,178996,camara,1
2242888,2242888-114,179587,camara,1
2242888,2242888-114,188097,camara,-1
2242888,2242888-114,191923,camara,1
2242888,2242888-114,193726,camara,1
2242888,2242888-114,194260,camara,1
2242888,2242888-114,198783,camara,1
2242888,2242888-114,204351,camara,1
2242888,2242888-114,204352,camara,-1
2242888,2242888-114,204353,camara,1
2242888,2242888-114,204354,camara,1
2242888,2242888-114,204356,camara,1
2242888,2242888-114,204357,camara,1
2242888,2242888-114,204359,camara,1
2242888,2242888-114,204360,camara,-1
2242888,2242888-114,204362,camara,1
2242888,2242888-114,204363,camara,1
2242888,2242888-114,204364,camara,1
2242888,2242888-114,204365,camara,1
2242888,2242888-114,204366,camara,1
2242888,2242888-114,204368,camara,1
2242888,2242888-114,204369,camara,1
2242888,2242888-114,204370,camara,-1
2242888,2242888-114,204371,camara,1
2242888,2242888-114,204372,camara,1
2242888,2242888-114,204373,camara,1
2242888,2242888-114,204374,camara,1
2242888,2242888-114,204376,camara,1
2242888,2242888-114,204377,camara,1
2242888,2242888-114,204378,camara,1
2242888,2242888-114,204379,camara,1
2242888,2242888-114,204381,camara,1
2242888,2242888-114,204382,camara,1
2242888,2242888-114,204383,camara,-1
2242888,2242888-114,204384,camara,1
2242888,2242888-114,204385,camara,1
2242888,2242888-114,204386,camara,1
2242888,2242888-114,204387,camara,1
2242888,2242888-114,204388,camara,1
2242888,2242888-114,204389,camara,-1
2242888,2242888-114,204390,camara,1
2242888,2242888-114,204392,camara,1
2242888,2242888-114,204393,camara,-1
2242888,2242888-114,204394,camara,-1
2242888,2242888-114,204395,camara,1
2242888,2242888-114,204398,camara,1
2242888,2242888-114,204399,camara,1
2242888,2242888-114,204400,camara,1
2242888,2242888-114,204404,camara,1
2242888,2242888-114,204405,camara,-1
2242888,2242888-114,204406,camara,1
2242888,2242888-114,204408,camara,1
2242888,2242888-114,204409,camara,1
2242888,2242888-114,204415,camara,1
2242888,2242888-114,204416,camara,1
2242888,2242888-114,204418,camara,1
2242888,2242888-114,204419,camara,1
2242888,2242888-114,204420,camara,1
2242888,2242888-114,204421,camara,1
2242888,2242888-114,204422,camara,1
2242888,2242888-114,204423,camara,1
2242888,2242888-114,204425,camara,1
2242888,2242888-114,204426,camara,-1
2242888,2242888-114,204427,camara,1
2242888,2242888-114,204428,camara,-1
2242888,2242888-114,204429,camara,-1
2242888,2242888-114,204432,camara,1
2242888,2242888-114,204433,camara,1
2242888,2242888-114,204434,camara,1
2242888,2242888-114,204435,camara,-1
2242888,2242888-114,204438,camara,1
2242888,2242888-114,204439,camara,-1
2242888,2242888-114,204440,camara,1
2242888,2242888-114,204441,camara,1
2242888,2242888-114,204442,camara,1
2242888,2242888-114,204444,camara,1
2242888,2242888-114,204446,camara,1
2242888,2242888-114,204447,camara,1
2242888,2242888-114,204448,camara,1
2242888,2242888-114,204449,camara,1
2242888,2242888-114,204451,camara,1
2242888,2242888-114,204452,camara,1
2242888,2242888-114,204453,camara,-1
2242888,2242888-114,204454,camara,1
2242888,2242888-114,204455,camara,1
2242888,2242888-114,204456,camara,1
2242888,2242888-114,204457,camara,1
2242888,2242888-114,204458,camara,1
2242888,2242888-114,204459,camara,1
2242888,2242888-114,204460,camara,1
2242888,2242888-114,204461,camara,1
2242888,2242888-114,204462,camara,1
2242888,2242888-114,204463,camara,1
2242888,2242888-114,204465,camara,1
2242888,2242888-114,204466,camara,1
2242888,2242888-114,204467,camara,-1
2242888,2242888-114,204468,camara,-1
2242888,2242888-114,204469,camara,1
2242888,2242888-114,204471,camara,1
2242888,2242888-114,204472,camara,1
2242888,2242888-114,204473,camara,1
2242888,2242888-114,204474,camara,1
2242888,2242888-114,204475,camara,1
2242888,2242888-114,204476,camara,1
2242888,2242888-114,204477,camara,1
2242888,2242888-114,204479,camara,1
2242888,2242888-114,204480,camara,-1
2242888,2242888-114,204481,camara,1
2242888,2242888-114,204482,camara,1
2242888,2242888-114,204483,camara,-1
2242888,2242888-114,204484,camara,1
2242888,2242888-114,204485,camara,1
2242888,2242888-114,204487,camara,-1
2242888,2242888-114,204488,camara,-1
2242888,2242888-114,204489,camara,-1
2242888,2242888-114,204490,camara,1
2242888,2242888-114,204491,camara,1
2242888,2242888-114,204492,camara,-1
2242888,2242888-114,204494,camara,1
2242888,2242888-114,204495,camara,-1
2242888,2242888-114,204497,camara,1
2242888,2242888-114,204498,camara,1
2242888,2242888-114,204499,camara,-1
2242888,2242888-114,204501,camara,-1
2242888,2242888-114,204502,camara,1
2242888,2242888-114,204503,camara,-1
2242888,2242888-114,204504,camara,1
2242888,2242888-114,204507,camara,1
2242888,2242888-114,204508,camara,1
2242888,2242888-114,204510,camara,1
2242888,2242888-114,204511,camara,1
2242888,2242888-114,204512,camara,1
2242888,2242888-114,204513,camara,1
2242888,2242888-114,204515,camara,1
2242888,2242888-114,204516,camara,1
2242888,2242888-114,204518,camara,1
2242888,2242888-114,204519,camara,1
2242888,2242888-114,204520,camara,1
2242888,2242888-114,204521,camara,1
2242888,2242888-114,204522,camara,1
2242888,2242888-114,204523,camara,1
2242888,2242888-114,204525,camara,-1
2242888,2242888-114,204526,camara,1
2242888,2242888-114,204528,camara,1
2242888,2242888-114,204529,camara,1
2242888,2242888-114,204530,camara,-1
2242888,2242888-114,204531,camara,1
2242888,2242888-114,204532,camara,1
2242888,2242888-114,204533,camara,-1
2242888,2242888-114,204534,camara,1
2242888,2242888-114,204536,camara,1
2242888,2242888-114,204537,camara,-1
2242888,2242888-114,204538,camara,1
2242888,2242888-114,204539,camara,1
2242888,2242888-114,204540,camara,1
2242888,2242888-114,204541,camara,-1
2242888,2242888-114,204544,camara,1
2242888,2242888-114,204545,camara,1
2242888,2242888-114,204546,camara,1
2242888,2242888-114,204548,camara,1
2242888,2242888-114,204549,camara,1
2242888,2242888-114,204552,camara,-1
2242888,2242888-114,204553,camara,-1
2242888,2242888-114,204554,camara,1
2242888,2242888-114,204555,camara,-1
2242888,2242888-114,204558,camara,-1
2242888,2242888-114,204559,camara,-1
2242888,2242888-114,204560,camara,1
2242888,2242888-114,204561,camara,-1
2242888,2242888-114,204562,camara,1
2242888,2242888-114,204565,camara,1
2242888,2242888-114,204566,camara,1
2242888,2242888-114,204569,camara,1
2242888,2242888-114,204570,camara,1
2242888,2242888-114,204571,camara,1
2242888,2242888-114,204573,camara,-1
2242888,2242888-114,204575,camara,1
2242888,2242888-114,204576,camara,1
2242888,2242888-114,205476,camara,1
2242888,2242888-114,205550,camara,1
2242888,2242888-114,205863,camara,1
2242888,2242888-114,206231,camara,-1
2242888,2242888-114,207176,camara,1
2242888,2242888-114,207309,camara,1
2242888,2242888-114,209189,camara,-1
2242888,2242888-114,212749,camara,1
2242888,2242888-114,213274,camara,-1
2242888,2242888-114,213679,camara,1
2242888,2242888-114,213762,camara,-1
2242888,2242888-114,213856,camara,-1
2242888,2242888-115,66179,camara,1
2242888,2242888-115,68720,camara,-1
2242888,2242888-115,69871,camara,-1
2242888,2242888-115,72442,camara,1
2242888,2242888-115,73433,camara,-1
2242888,2242888-115,73441,camara,1
2242888,2242888-115,73466,camara,-1
2242888,2242888-115,73482,camara,-1
2242888,2242888-115,73486,camara,-1
2242888,2242888-115,73531,camara,-1
2242888,2242888-115,73586,camara,-1
2242888,2242888-115,73604,camara,-1
2242888,2242888-115,73692,camara,1
2242888,2242888-115,73696,camara,1
2242888,2242888-115,73701,camara,-1
2242888,2242888-115,73772,camara,-1
2242888,2242888-115,73801,camara,-1
2242888,2242888-115,73808,camara,1
2242888,2242888-115,73943,camara,-1
2242888,2242888-115,74052,camara,1
2242888,2242888-115,74057,camara,-1
2242888,2242888-115,74075,camara,1
2242888,2242888-115,74090,camara,1
2242888,2242888-115,74156,camara,-1
2242888,2242888-115,74158,camara,-1
2242888,2242888-115,74159,camara,-1
2242888,2242888-115,74160,camara,-1
2242888,2242888-115,74161,camara,-1
2242888,2242888-115,74200,camara,1
2242888,2242888-115,74262,camara,1
2242888,2242888-115,74270,camara,1
2242888,2242888-115,74283,camara,-1
2242888,2242888-115,74299,camara,-1
2242888,2242888-115,74356,camara,1
2242888,2242888-115,74376,camara,-1
2242888,2242888-115,74398,camara,-1
2242888,2242888-115,74400,camara,-1
2242888,2242888-115,74419,camara,-1
2242888,2242888-115,74439,camara,-1
2242888,2242888-115,74459,camara,1
2242888,2242888-115,74467,camara,-1
2242888,2242888-115,74471,camara,1
2242888,2242888-115,74554,camara,1
2242888,2242888-115,74574,camara,1
2242888,2242888-115,74585,camara,1
2242888,2242888-115,74655,camara,1
2242888,2242888-115,74693,camara,0
2242888,2242888-115,74749,camara,1
2242888,2242888-115,74784,camara,-1
2242888,2242888-115,74806,camara,1
2242888,2242888-115,74848,camara,-1
2242888,2242888-115,75431,camara,1
2242888,2242888-115,76874,camara,-1
2242888,2242888-115,81297,camara,1
2242888,2242888-115,90201,camara,1
2242888,2242888-115,90842,camara,1
2242888,2242888-115,92102,camara,1
2242888,2242888-115,107283,camara,-1
2242888,2242888-115,108338,camara,1
2242888,2242888-115,109429,camara,1
2242888,2242888-115,112437,camara,1
2242888,2242888-115,115746,camara,1
2242888,2242888-115,116379,camara,1
2242888,2242888-115,121948,camara,1
2242888,2242888-115,122158,camara,1
2242888,2242888-115,122974,camara,1
2242888,2242888-115,128760,camara,1
2242888,2242888-115,132504,camara,-1
2242888,2242888-115,133439,camara,-1
2242888,2242888-115,133968,camara,-1
2242888,2242888-115,136811,camara,1
2242888,2242888-115,139285,camara,-1
2242888,2242888-115,141391,camara,-1
2242888,2242888-115,141398,camara,-1
2242888,2242888-115,141401,camara,-1
2242888,2242888-115,141405,camara,1
2242888,2242888-115,141408,camara,1
2242888,2242888-115,141411,camara,-1
2242888,2242888-115,141421,camara,1
2242888,2242888-115,141422,camara,1
2242888,2242888-115,141434,camara,1
2242888,2242888-115,141439,camara,-1
2242888,2242888-115,141450,camara,-1
2242888,2242888-115,141464,camara,-1
2242888,2242888-115,141470,camara,-1
2242888,2242888-115,141488,camara,-1
2242888,2242888-115,141516,camara,1
2242888,2242888-115,141523,camara,1
2242888,2242888-115,141531,camara,1
2242888,2242888-115,141553,camara,1
2242888,2242888-115,141555,camara,1
2242888,2242888-115,143084,camara,1
2242888,2242888-115,146307,camara,1
2242888,2242888-115,150418,camara,1
2242888,2242888-115,152605,camara,-1
2242888,2242888-115,152610,camara,1
2242888,2242888-115,156190,camara,1
2242888,2242888-115,157130,camara,-1
2242888,2242888-115,160508,camara,-1
2242888,2242888-115,160511,camara,-1
2242888,2242888-115,160518,camara,-1
2242888,2242888-115,160527,camara,1
2242888,2242888-115,160528,camara,-1
2242888,2242888-115,160532,camara,1
2242888,2242888-115,160534,camara,1
2242888,2242888-115,160538,camara,-1
2242888,2242888-115,160545,camara,1
2242888,2242888-115,160552,camara,1
2242888,2242888-115,160553,camara,1
2242888,2242888-115,160556,camara,-1
2242888,2242888-115,160558,camara,1
2242888,2242888-115,160559,camara,1
2242888,2242888-115,160569,camara,-1
2242888,2242888-115,160570,camara,1
2242888,2242888-115,160575,camara,-1
2242888,2242888-115,160587,camara,1
2242888,2242888-115,160589,camara,1
2242888,2242888-115,160591,camara,1
2242888,2242888-115,160592,camara,-1
2242888,2242888-115,160598,camara,-1
2242888,2242888-115,160599,camara,1
2242888,2242888-115,160600,camara,1
2242888,2242888-115,160601,camara,1
2242888,2242888-115,160604,camara,-1
2242888,2242888-115,160610,camara,-1
2242888,2242888-115,160619,camara,1
2242888,2242888-115,160632,camara,1
2242888,2242888-115,160635,camara,1
2242888,2242888-115,160639,camara,1
2242888,2242888-115,160641,camara,-1
2242888,2242888-115,160642,camara,1
2242888,2242888-115,160651,camara,1
2242888,2242888-115,160653,camara,1
2242888,2242888-115,160665,camara,1
2242888,2242888-115,160667,camara,1
2242888,2242888-115,160669,camara,1
2242888,2242888-115,160673,camara,1
2242888,2242888-115,160674,camara,1
2242888,2242888-115,160976,camara,-1
2242888,2242888-115,162332,camara,1
2242888,2242888-115,164359,camara,1
2242888,2242888-115,164360,camara,-1
2242888,2242888-115,166402,camara,1
2242888,2242888-115,171617,camara,-1
2242888,2242888-115,171619,camara,-1
2242888,2242888-115,171623,camara,1
2242888,2242888-115,177282,camara,-1
2242888,2242888-115,178829,camara,1
2242888,2242888-115,178833,camara,-1
2242888,2242888-115,178835,camara,-1
2242888,2242888-115,178836,camara,1
2242888,2242888-115,178842,camara,-1
2242888,2242888-115,178843,camara,1
2242888,2242888-115,178854,camara,1
2242888,2242888-115,178866,camara,-1
2242888,2242888-115,178871,camara,1
2242888,2242888-115,178873,camara,-1
2242888,2242888-115,178876,camara,1
2242888,2242888-115,178881,camara,1
2242888,2242888-115,178889,camara,-1
2242888,2242888-115,178908,camara,1
2242888,2242888-115,178910,camara,1
2242888,2242888-115,178912,camara,1
2242888,2242888-115,178916,camara,-1
2242888,2242888-115,178920,camara,1
2242888,2242888-115,178921,camara,1
2242888,2242888-115,178922,camara,-1
2242888,2242888-115,178924,camara,1
2242888,2242888-115,178925,camara,-1
2242888,2242888-115,178927,camara,-1
2242888,2242888-115,178928,camara,1
2242888,2242888-115,178929,camara,1
2242888,2242888-115,178931,camara,-1
2242888,2242888-115,178933,camara,1
2242888,2242888-115,178934,camara,1
2242888,2242888-115,178939,camara,-1
2242888,2242888-115,178945,camara,1
2242888,2242888-115,178947,camara,1
2242888,2242888-115,178951,camara,-1
2242888,2242888-115,178952,camara,1
2242888,2242888-115,178953,camara,1
2242888,2242888-115,178956,camara,1
2242888,2242888-115,178959,camara,1
2242888,2242888-115,178962,camara,1
2242888,2242888-115,178964,camara,-1
2242888,2242888-115,178969,camara,1
2242888,2242888-115,178970,camara,-1
2242888,2242888-115,178975,camara,1
2242888,2242888-115,178977,camara,1
2242888,2242888-115,178981,camara,1
2242888,2242888-115,178983,camara,1
2242888,2242888-115,178985,camara,1
2242888,2242888-115,178986,camara,-1
2242888,2242888-115,178990,camara,1
2242888,2242888-115,178992,camara,1
2242888,2242888-115,178993,camara,1
2242888,2242888-115,178994,camara,1
2242888,2242888-115,178996,camara,1
2242888,2242888-115,179587,camara,1
2242888,2242888-115,188097,camara,-1
2242888,2242888-115,191923,camara,-1
2242888,2242888-115,193726,camara,1
2242888,2242888-115,194260,camara,1
2242888,2242888-115,198783,camara,1
2242888,2242888-115,204351,camara,1
2242888,2242888-115,204352,camara,-1
2242888,2242888-115,204353,camara,1
2242888,2242888-115,204354,camara,1
2242888,2242888-115,204356,camara,1
2242888,2242888-115,204357,camara,1
2242888,2242888-115,204359,camara,1
2242888,2242888-115,204360,camara,-1
2242888,2242888-115,204362,camara,1
2242888,2242888-115,204363,camara,1
2242888,2242888-115,204364,camara,1
2242888,2242888-115,204365,camara,1
2242888,2242888-115,204368,camara,1
2242888,2242888-115,204369,camara,1
2242888,2242888-115,204370,camara,-1
2242888,2242888-115,204371,camara,1
2242888,2242888-115,204372,camara,1
2242888,2242888-115,204373,camara,1
2242888,2242888-115,204374,camara,1
2242888,2242888-115,204375,camara,1
2242888,2242888-115,204376,camara,1
2242888,2242888-115,204377,camara,1
2242888,2242888-115,204378,camara,1
2242888,2242888-115,204379,camara,1
2242888,2242888-115,204381,camara,1
2242888,2242888-115,204382,camara,1
2242888,2242888-115,204383,camara,-1
2242888,2242888-115,204384,camara,-1
2242888,2242888-115,204386,camara,1
2242888,2242888-115,204387,camara,1
2242888,2242888-115,204388,camara,1
2242888,2242888-115,204389,camara,-1
2242888,2242888-115,204390,camara,1
2242888,2242888-115,204392,camara,1
2242888,2242888-115,204393,camara,-1
2242888,2242888-115,204394,camara,-1
2242888,2242888-115,204399,camara,1
2242888,2242888-115,204400,camara,1
2242888,2242888-115,204404,camara,1
2242888,2242888-115,204405,camara,-1
2242888,2242888-115,204406,camara,1
2242888,2242888-115,204407,camara,-1
2242888,2242888-115,204408,camara,1
2242888,2242888-115,204409,camara,1
2242888,2242888-115,204410,camara,1
2242888,2242888-115,204412,camara,1
2242888,2242888-115,204414,camara,1
2242888,2242888-115,204415,camara,1
2242888,2242888-115,204416,camara,1
2242888,2242888-115,204418,camara,1
2242888,2242888-115,204419,camara,1
2242888,2242888-115,204420,camara,1
2242888,2242888-115,204421,camara,1
2242888,2242888-115,204422,camara,1
2242888,2242888-115,204423,camara,1
2242888,2242888-115,204426,camara,-1
2242888,2242888-115,204427,camara,1
2242888,2242888-115,204428,camara,-1
2242888,2242888-115,204429,camara,-1
2242888,2242888-115,204432,camara,1
2242888,2242888-115,204433,camara,-1
2242888,2242888-115,204435,camara,-1
2242888,2242888-115,204438,camara,1
2242888,2242888-115,204439,camara,-1
2242888,2242888-115,204440,camara,1
2242888,2242888-115,204442,camara,1
2242888,2242888-115,204444,camara,1
2242888,2242888-115,204446,camara,1
2242888,2242888-115,204447,camara,1
2242888,2242888-115,204448,camara,1
2242888,2242888-115,204449,camara,1
2242888,2242888-115,204451,camara,1
2242888,2242888-115,204452,camara,1
2242888,2242888-115,204453,camara,-1
2242888,2242888-115,204454,camara,1
2242888,2242888-115,204455,camara,1
2242888,2242888-115,204456,camara,1
2242888,2242888-115,204457,camara,1
2242888,2242888-115,204458,camara,1
2242888,2242888-115,204459,camara,1
2242888,2242888-115,204460,camara,1
2242888,2242888-115,204461,camara,1
2242888,2242888-115,204462,camara,1
2242888,2242888-115,204463,camara,1
2242888,2242888-115,204465,camara,1
2242888,2242888-115,204466,camara,1
2242888,2242888-115,204467,camara,-1
2242888,2242888-115,204468,camara,-1
2242888,2242888-115,204469,camara,1
2242888,2242888-115,204471,camara,1
2242888,2242888-115,204473,camara,1
2242888,2242888-115,204474,camara,1
2242888,2242888-115,204476,camara,1
2242888,2242888-115,204477,camara,1
2242888,2242888-115,204478,camara,1
2242888,2242888-115,204479,camara,1
2242888,2242888-115,204480,camara,-1
2242888,2242888-115,204481,camara,1
2242888,2242888-115,204482,camara,1
2242888,2242888-115,204483,camara,-1
2242888,2242888-115,204484,camara,1
2242888,2242888-115,204485,camara,1
2242888,2242888-115,204486,camara,-1
2242888,2242888-115,204487,camara,-1
2242888,2242888-115,204488,camara,-1
2242888,2242888-115,204490,camara,1
2242888,2242888-115,204491,camara,1
2242888,2242888-115,204492,camara,-1
2242888,2242888-115,204495,camara,-1
2242888,2242888-115,204497,camara,1
2242888,2242888-115,204498,camara,1
2242888,2242888-115,204501,camara,-1
2242888,2242888-115,204502,camara,1
2242888,2242888-115,204503,camara,-1
2242888,2242888-115,204504,camara,1
2242888,2242888-115,204505,camara,1
2242888,2242888-115,204507,camara,1
2242888,2242888-115,204508,camara,1
2242888,2242888-115,204510,camara,1
2242888,2242888-115,204511,camara,1
2242888,2242888-115,204512,camara,1
2242888,2242888-115,204513,camara,1
2242888,2242888-115,204515,camara,1
2242888,2242888-115,204516,camara,1
2242888,2242888-115,204517,camara,1
2242888,2242888-115,204518,camara,1
2242888,2242888-115,204519,camara,1
2242888,2242888-115,204520,camara,1
2242888,2242888-115,204521,camara,1
2242888,2242888-115,204522,camara,1
2242888,2242888-115,204523,camara,1
2242888,2242888-115,204524,camara,1
2242888,2242888-115,204525,camara,-1
2242888,2242888-115,204526,camara,1
2242888,2242888-115,204528,camara,1
2242888,2242888-115,204529,camara,1
2242888,2242888-115,204530,camara,-1
2242888,2242888-115,204531,camara,1
2242888,2242888-115,204532,camara,1
2242888,2242888-115,204533,camara,-1
2242888,2242888-115,204534,camara,-1
2242888,2242888-115,204535,camara,-1
2242888,2242888-115,204536,camara,1
2242888,2242888-115,204537,camara,-1
2242888,2242888-115,204538,camara,1
2242888,2242888-115,204539,camara,1
2242888,2242888-115,204540,camara,1
2242888,2242888-115,204541,camara,-1
2242888,2242888-115,204544,camara,1
2242888,2242888-115,204545,camara,1
2242888,2242888-115,204546,camara,1
2242888,2242888-115,204547,camara,1
2242888,2242888-115,204548,camara,1
2242888,2242888-115,204549,camara,1
2242888,2242888-115,204550,camara,1
2242888,2242888-115,204552,camara,-1
2242888,2242888-115,204553,camara,-1
2242888,2242888-115,204554,camara,1
2242888,2242888-115,204555,camara,-1
2242888,2242888-115,204556,camara,1
2242888,2242888-115,204558,camara,-1
2242888,2242888-115,204560,camara,1
2242888,2242888-115,204562,camara,1
2242888,2242888-115,204565,camara,1
2242888,2242888-115,204566,camara,1
2242888,2242888-115,204569,camara,1
2242888,2242888-115,204570,camara,1
2242888,2242888-115,204572,camara,1
2242888,2242888-115,204573,camara,-1
2242888,2242888-115,204575,camara,1
2242888,2242888-115,204576,camara,1
2242888,2242888-115,205476,camara,1
2242888,2242888-115,205548,camara,-1
2242888,2242888-115,205550,camara,1
2242888,2242888-115,205863,camara,1
2242888,2242888-115,206231,camara,-1
2242888,2242888-115,207176,camara,1
2242888,2242888-115,207309,camara,1
2242888,2242888-115,209189,camara,-1
2242888,2242888-115,212749,camara,1
2242888,2242888-115,213274,camara,-1
2242888,2242888-115,213679,camara,1
2242888,2242888-115,213762,camara,-1
2242888,2242888-115,213856,camara,-1
2242888,2242888-38,66179,camara,-1
2242888,2242888-38,66828,camara,-1
2242888,2242888-38,67138,camara,-1
2242888,2242888-38,68720,camara,-1
2242888,2242888-38,69871,camara,1
2242888,2242888-38,72442,camara,1
2242888,2242888-38,73433,camara,1
2242888,2242888-38,73441,camara,-1
2242888,2242888-38,73460,camara,-1
2242888,2242888-38,73466,camara,-1
2242888,2242888-38,73482,camara,1
2242888,2242888-38,73486,camara,-1
2242888,2242888-38,73586,camara,-1
2242888,2242888-38,73604,camara,1
2242888,2242888-38,73692,camara,-1
2242888,2242888-38,73696,camara,-1
2242888,2242888-38,73701,camara,1
2242888,2242888-38,73772,camara,-1
2242888,2242888-38,73788,camara,-1
2242888,2242888-38,73801,camara,1
2242888,2242888-38,73808,camara,-1
2242888,2242888-38,73943,camara,1
2242888,2242888-38,74052,camara,-1
2242888,2242888-38,74057,camara,1
2242888,2242888-38,74075,camara,-1
2242888,2242888-38,74079,camara,-1
2242888,2242888-38,74090,camara,-1
2242888,2242888-38,74158,camara,-1
2242888,2242888-38,74159,camara,1
2242888,2242888-38,74160,camara,1
2242888,2242888-38,74161,camara,1
2242888,2242888-38,74200,camara,-1
2242888,2242888-38,74262,camara,-1
2242888,2242888-38,74270,camara,-1
2242888,2242888-38,74273,camara,-1
2242888,2242888-38,74283,camara,1
2242888,2242888-38,74299,camara,-1
2242888,2242888-38,74317,camara,-1
2242888,2242888-38,74356,camara,-1
2242888,2242888-38,74376,camara,1
2242888,2242888-38,74383,camara,-1
2242888,2242888-38,74398,camara,1
2242888,2242888-38,74400,camara,1
2242888,2242888-38,74419,camara,-1
2242888,2242888-38,74459,camara,-1
2242888,2242888-38,74467,camara,-1
2242888,2242888-38,74537,camara,-1
2242888,2242888-38,74574,camara,-1
2242888,2242888-38,74585,camara,-1
2242888,2242888-38,74646,camara,-1
2242888,2242888-38,74655,camara,-1
2242888,2242888-38,74693,camara,0
2242888,2242888-38,74749,camara,-1
2242888,2242888-38,74806,camara,-1
2242888,2242888-38,74848,camara,1
2242888,2242888-38,75431,camara,-1
2242888,2242888-38,81055,camara,1
2242888,2242888-38,81297,camara,-1
2242888,2242888-38,90201,camara,-1
2242888,2242888-38,90842,camara,-1
2242888,2242888-38,92346,camara,-1
2242888,2242888-38,92699,camara,-1
2242888,2242888-38,92776,camara,-1
2242888,2242888-38,93083,camara,-1
2242888,2242888-38,107283,camara,1
2242888,2242888-38,108338,camara,-1
2242888,2242888-38,109429,camara,-1
2242888,2242888-38,115746,camara,-1
2242888,2242888-38,116379,camara,-1
2242888,2242888-38,122158,camara,-1
2242888,2242888-38,122974,camara,-1
2242888,2242888-38,128760,camara,-1
2242888,2242888-38,132504,camara,1
2242888,2242888-38,133439,camara,-1
2242888,2242888-38,133810,camara,-1
2242888,2242888-38,136811,camara,-1
2242888,2242888-38,137070,camara,-1
2242888,2242888-38,139285,camara,-1
2242888,2242888-38,141335,camara,1
2242888,2242888-38,141405,camara,-1
2242888,2242888-38,141408,camara,-1
2242888,2242888-38,141411,camara,-1
2242888,2242888-38,141421,camara,-1
2242888,2242888-38,141422,camara,-1
2242888,2242888-38,141431,camara,-1
2242888,2242888-38,141434,camara,-1
2242888,2242888-38,141439,camara,-1
2242888,2242888-38,141459,camara,-1
2242888,2242888-38,141464,camara,1
2242888,2242888-38,141470,camara,1
2242888,2242888-38,141488,camara,1
2242888,2242888-38,141508,camara,-1
