id_proposicao,id_votacao,casa,obj_votacao,data_hora,votacao_secreta,apelido,status_importante,orientacao,url_votacao
2253778,2253778-117,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18 13:52:32,0,NA,0,-1,NA
2253778,2253778-118,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18 13:53:08,0,NA,0,-1,NA
2253778,2253778-120,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Ricardo Silva (PSB/SP).",2020-12-18 13:58:17,0,NA,0,-1,NA
2253778,2253778-59,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 20:57:38,0,NA,0,1,NA
2253778,2253778-67,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 21:28:26,0,NA,0,-1,NA
2253778,2253778-69,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 21:50:00,0,NA,0,1,NA
2253778,2253778-73,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 22:05:48,0,NA,0,1,NA
2253778,2253778-79,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 22:34:06,0,NA,0,-1,NA
2253778,2253778-86,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 22:58:34,0,NA,0,1,NA
2253778,2253778-89,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 23:36:55,0,NA,0,1,NA
2253778,2253778-93,camara,"Parecer às Emendas de Plenário proferido pelo Relator ad hoc, Dep. Kim Kataguiri (DEM-SP), pela Comissão de Seguridade Social e Família, que conclu...",2020-12-17 23:51:56,0,NA,0,-1,NA
2253827,2253827-32,camara,"Apresentação do Requerimento de Retirada de Emenda a Medida Provisória n. 2407/2020, pelo Deputado Luis Miranda (DEM/DF), que ""Requer a retirada da...",2020-09-21 12:24:57,0,NA,0,-1,NA
2254253,2254253-51,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09 16:12:43,0,NA,0,1,NA
2254253,2254253-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09 17:16:05,0,NA,0,1,NA
2254253,2254253-67,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Efraim Filho (DEM-PB), pela Comissão Mista do Congresso Nacional, que conclui pela cons...",2020-07-09 17:52:34,0,NA,0,-1,NA
2255096,2255096-29,camara,NA,2020-09-21 15:20:24,0,NA,0,-1,NA
2255096,2255096-53,camara,"Parecer proferido em Plenário pelo Relator, Dep. Cacá Leão (PP-BA), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pre...",2020-09-21 17:18:39,0,NA,0,-1,NA
2255237,2255237-7,camara,NA,2020-07-29 12:46:56,0,NA,0,5,NA
2255363,2255363-43,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11 19:47:52,0,NA,0,-1,NA
2255363,2255363-59,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11 21:17:15,0,NA,0,-1,NA
2255363,2255363-71,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Lucas Vergilio (SOLIDARI-GO), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-08-11 22:08:07,0,NA,0,-1,NA
2255387,2255387-65,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Hildo Rocha (MDB-MA), pela Comissão especial, que conclui pela inadequação financeira e...",2020-08-26 18:10:39,0,NA,0,-1,NA
2255387,2255387-98,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Hildo Rocha (MDB-MA), pela Comissão especial, que conclui pela inadequação financeira e...",2020-08-26 19:39:56,0,NA,0,-1,NA
2256130,2256130-22,camara,"Apresentação do Requerimento n. 1719/2020, pelo Deputado Bacelar  (PODE/BA), que ""Requer a apensação do Projeto de Lei  nº 8.323 de 2017, à PEC n° ...",2020-07-01 15:58:03,0,NA,0,-1,NA
2256130,2256130-37,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 18:00:04,0,NA,0,5,NA
2256130,2256130-40,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 18:32:18,0,NA,0,5,NA
2256130,2256130-44,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 19:01:38,0,NA,0,1,NA
2256130,2256130-46,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 19:12:29,0,NA,0,1,NA
2256130,2256130-50,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 19:22:46,0,NA,0,1,NA
2256130,2256130-56,camara,"Parecer proferido em Plenário pelo Relator, Dep. Jhonatan de Jesus (REPUBLIC-RR), pela Comissão especial que conclui pela aprovação da Proposta de ...",2020-07-01 19:37:04,0,NA,0,5,NA
2256542,2256542-68,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. André de Paula (PSD/PE), pela Comissão Mista do Congresso Nacional, que conclui pela co...",2020-09-29 18:10:12,0,NA,0,1,NA
2258717,2258717-9,camara,NA,2020-12-08 18:00:53,0,NA,0,1,NA
2258907,2258907-9,camara,NA,2020-08-13 14:29:48,0,NA,0,1,NA
2258964,2258964-34,camara,NA,2020-11-18 15:09:30,0,NA,0,-1,NA
2258964,2258964-50,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18 17:06:57,0,NA,0,-1,NA
2258964,2258964-53,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18 17:33:16,0,NA,0,-1,NA
2258964,2258964-56,camara,"Parecer proferido em Plenário pelo Relator, Dep. Evair Vieira de Melo (PP-ES), pela Comissão Mista, que conclui pela pelo atendimento dos pressupos...",2020-11-18 17:55:18,0,NA,0,-1,NA
2260433,2260433-104,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 21:24:32,0,NA,0,-1,NA
2260433,2260433-108,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 21:43:26,0,NA,0,-1,NA
2260433,2260433-116,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 21:55:11,0,NA,0,1,NA
2260433,2260433-124,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 22:38:01,0,NA,0,-1,NA
2260433,2260433-129,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 23:03:30,0,NA,0,1,NA
2260433,2260433-136,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 23:25:33,0,NA,0,1,NA
2260433,2260433-145,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-07 23:44:00,0,NA,0,1,NA
2260433,2260433-156,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08 00:33:16,0,NA,0,1,NA
2260433,2260433-162,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08 00:57:13,0,NA,0,1,NA
2260433,2260433-167,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08 01:35:24,0,NA,0,-1,NA
2260433,2260433-176,camara,"Apresentação da Declaração de Voto n. 13 MESA, pela Deputada Joice Hasselmann (PSL/SP).",2020-12-08 02:09:12,0,NA,0,1,NA
2260433,2260433-194,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08 15:14:01,0,NA,0,-1,NA
2260433,2260433-198,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08 15:38:02,0,NA,0,-1,NA
2260433,2260433-200,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08 16:00:16,0,NA,0,-1,NA
2260433,2260433-204,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08 16:19:40,0,NA,0,-1,NA
2260433,2260433-210,camara,"Apresentação da Declaração de Voto n. 64 MESA, pelo Deputado Bohn Gass (PT/RS).",2020-12-08 16:43:07,0,NA,0,1,NA
2260433,2260433-53,camara,"Apresentação do Requerimento de Retirada de Proposição de Iniciativa Coletiva n. 2760/2020, pelo Deputado Hugo Leal (PSD/RJ), que ""Requer retirada ...",2020-12-07 16:17:51,0,NA,0,-1,NA
2260433,2260433-58,camara,"Parecer proferido em Plenário pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão Especial, que conclui pela constitucionalidade, juridicidade e técn...",2020-12-07 17:09:43,0,NA,0,-1,NA
2260433,2260433-64,camara,"Parecer proferido em Plenário pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão Especial, que conclui pela constitucionalidade, juridicidade e técn...",2020-12-07 17:31:33,0,NA,0,-1,NA
2260433,2260433-76,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07 19:21:14,0,NA,0,-1,NA
2260433,2260433-83,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07 20:11:49,0,NA,0,-1,NA
2260433,2260433-87,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07 20:28:05,0,NA,0,1,NA
2260433,2260433-92,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07 20:43:56,0,NA,0,-1,NA
2260433,2260433-96,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Gurgel (PSL-RJ), pela Comissão especial, que conclui pela constitucionalidade, juridici...",2020-12-07 21:02:39,0,NA,0,1,NA
2260971,2260971-103,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 17:35:50,0,NA,0,-1,NA
2260971,2260971-110,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 17:58:44,0,NA,0,-1,NA
2260971,2260971-117,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 18:14:43,0,NA,0,-1,NA
2260971,2260971-122,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 18:31:38,0,NA,0,1,NA
2260971,2260971-130,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 18:41:08,0,NA,0,-1,NA
2260971,2260971-134,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 18:54:32,0,NA,0,1,NA
2260971,2260971-146,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 19:11:55,0,NA,0,1,NA
2260971,2260971-149,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 19:24:03,0,NA,0,-1,NA
2260971,2260971-30,camara,NA,2020-12-03 10:55:44,0,NA,0,-1,NA
2260971,2260971-38,camara,"Parecer proferido em Plenário pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pelo atendime...",2020-12-03 11:45:52,0,NA,0,-1,NA
2260971,2260971-43,camara,"Parecer proferido em Plenário pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pelo atendime...",2020-12-03 12:14:14,0,NA,0,-1,NA
2260971,2260971-60,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 13:49:51,0,NA,0,-1,NA
2260971,2260971-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 14:24:59,0,NA,0,-1,NA
2260971,2260971-64,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 14:40:05,0,NA,0,-1,NA
2260971,2260971-69,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 15:00:13,0,NA,0,-1,NA
2260971,2260971-74,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 15:22:45,0,NA,0,1,NA
2260971,2260971-83,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 15:46:02,0,NA,0,1,NA
2260971,2260971-85,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 16:03:59,0,NA,0,-1,NA
2260971,2260971-89,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 16:52:52,0,NA,0,1,NA
2260971,2260971-98,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Isnaldo Bulhões Jr. (MDB-AL), pela Comissão Mista do Congresso Nacional, que conclui pe...",2020-12-03 17:14:17,0,NA,0,-1,NA
2261121,2261121-104,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-10 22:39:56,0,NA,0,1,NA
2261121,2261121-110,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-10 23:17:46,0,NA,0,-1,NA
2261121,2261121-114,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-11 00:00:17,0,NA,0,-1,NA
2261121,2261121-172,camara,"Apresentação da Emenda/Substitutivo do Senado n. 4372/2020, pelo Senado Federal, que: ""Substitutivo do Senado ao Projeto de Lei nº 4.372, de 2020, ...",2020-12-17 18:31:27,0,NA,0,1,NA
2261121,2261121-177,camara,"Apresentação da Emenda/Substitutivo do Senado n. 4372/2020, pelo Senado Federal, que: ""Substitutivo do Senado ao Projeto de Lei nº 4.372, de 2020, ...",2020-12-17 19:34:10,0,NA,0,-1,NA
2261121,2261121-82,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Rigoni (PSB-ES), pela Comissão de Constituição e Justiça e de Cidadania, que con...",2020-12-10 19:33:47,0,NA,0,1,NA
2261121,2261121-88,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Rigoni (PSB-ES), pela Comissão de Constituição e Justiça e de Cidadania, que con...",2020-12-10 20:28:28,0,NA,0,1,NA
2261121,2261121-90,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Felipe Rigoni (PSB-ES), pela Comissão de Constituição e Justiça e de Cidadania, que con...",2020-12-10 21:07:12,0,NA,0,1,NA
2261121,2261121-99,camara,"Apresentação da Declaração de Voto n. 6 MESA, pela Deputada Marília Arraes (PT/PE).",2020-12-10 22:09:25,0,NA,0,1,NA
2261939,2261939-110,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Merlong Solano (PT/PI).",2020-12-17 11:44:50,0,NA,0,5,NA
2261939,2261939-113,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Merlong Solano (PT/PI).",2020-12-17 12:20:55,0,NA,0,-1,NA
2261939,2261939-31,camara,"Apresentação do Requerimento n. 2963/2020, pelo Deputado José Guimarães (PT/CE), que ""Requer subscrição à emenda de Plenário 10 apresentada à Medid...",2020-12-16 19:04:37,0,NA,0,-1,NA
2261939,2261939-42,camara,"Parecer proferido em Plenário pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos ...",2020-12-16 19:52:48,0,NA,0,-1,NA
2261939,2261939-48,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pela const...",2020-12-16 20:36:35,0,NA,0,-1,NA
2261939,2261939-52,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pela const...",2020-12-16 20:51:07,0,NA,0,-1,NA
2261939,2261939-55,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pela const...",2020-12-16 21:20:32,0,NA,0,1,NA
2261939,2261939-58,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pela const...",2020-12-16 21:29:23,0,NA,0,1,NA
2261939,2261939-62,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Léo Moraes (PODE-RO), pela Comissão Mista do Congresso Nacional, que conclui pela const...",2020-12-16 21:53:18,0,NA,0,1,NA
2261939,2261939-72,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 22:16:51,0,NA,0,-1,NA
2261939,2261939-76,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 22:36:33,0,NA,0,-1,NA
2261939,2261939-80,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 22:46:18,0,NA,0,-1,NA
2261939,2261939-85,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 23:05:39,0,NA,0,-1,NA
2261939,2261939-89,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 23:20:37,0,NA,0,-1,NA
2261939,2261939-94,camara,"Apresentação da Declaração de Voto n. 6 MESA, pelo Deputado João Daniel (PT/SE).",2020-12-16 23:42:03,0,NA,0,1,NA
2261939,2261939-99,camara,"Apresentação da Declaração de Voto n. 18 MESA, pelo Deputado Merlong Solano (PT/PI).",2020-12-17 10:15:23,0,NA,0,-1,NA
2262099,2262099-33,camara,"Parecer proferido em Plenário pela Relatora, Dep. Professora Dorinha Seabra Rezende (DEM-TO), pela Comissão de Constituição e Justiça e de Cidadani...",2020-12-17 19:53:38,0,NA,0,5,NA
2263410,2263410-69,camara,"Apresentação do Projeto de Lei de Conversão n. 43/2020, pelo Deputado Geninho Zuliani (DEM-SP), que: ""[EMENTA!]"".",2020-12-18 18:42:22,0,NA,0,-1,NA
2263410,2263410-70,camara,"Apresentação do Projeto de Lei de Conversão n. 43/2020, pelo Deputado Geninho Zuliani (DEM-SP), que: ""[EMENTA!]"".",2020-12-18 19:02:28,0,NA,0,-1,NA
2263410,2263410-74,camara,"Apresentação do Projeto de Lei de Conversão n. 43/2020, pelo Deputado Geninho Zuliani (DEM-SP), que: ""[EMENTA!]"".",2020-12-18 19:46:17,0,NA,0,-1,NA
2264837,2264837-9,camara,NA,2020-12-08 18:43:01,0,NA,0,1,NA
2265440,2265440-8,camara,NA,2020-12-08 18:59:32,0,NA,0,1,NA
2265505,2265505-38,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Lucas Redecker (PSDB-RS), pela Comissão de Constituição e Justiça e de Cidadania, que con...",2020-12-14 16:19:43,0,NA,0,-1,NA
2265505,2265505-41,camara,"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Lucas Redecker (PSDB-RS), pela Comissão de Constituição e Justiça e de Cidadania, que con...",2020-12-14 16:33:49,0,NA,0,1,NA
2266253,2266253-8,camara,NA,2020-12-08 17:38:19,0,NA,0,1,NA
2266304,2266304-9,camara,NA,2020-12-09 19:50:03,0,NA,0,1,NA
2266321,2266321-8,camara,NA,2020-12-15 15:16:44,0,NA,0,1,NA
593065,593065-141,camara,"Apresentação do Requerimento n. 2304/2020, pelo Deputado Julio Cesar Ribeiro (REPUBLIC/DF), que ""Requer, nos termos regimentais, a tramitação conju...",2020-09-01 19:11:50,0,NA,0,-1,NA
593065,593065-172,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Laercio Oliveira (PP-SE), pela Comissão de Constituição e Justiça e de Cidadania, que c...",2020-09-01 20:11:33,0,NA,0,-1,NA
593065,593065-178,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Laercio Oliveira (PP-SE), pela Comissão de Constituição e Justiça e de Cidadania, que c...",2020-09-01 20:39:57,0,NA,0,1,NA
593065,593065-189,camara,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Laercio Oliveira (PP-SE), pela Comissão de Constituição e Justiça e de Cidadania, que c...",2020-09-01 21:19:57,0,NA,0,-1,NA
946625,946625-101,camara,"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Angela Amin (PP-SC), pela Comissão de Constituição e Justiça e de Cidadania, que concl...",2020-12-10 15:11:14,0,NA,0,-1,NA
135251,5942,senado,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º, da Lei 10.411, de 26 de fevereiro de 2002, o nome da Senhora FLÁVIA MARTINS SANT´ANNA PERLINGEIRO para exercer o cargo de Diretora da Comissão de Valores Mobiliários ? CVM.",2019-02-26,1,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135251&p_cod_materia_f=135251&p_cod_sessao_votacao_i=5942&p_cod_sessao_votacao_f=5942
135087,5943,senado,"Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor ROBERTO DE OLIVEIRA CAMPOS NETO, para exercer o cargo de Presidente do Banco Central do Brasil.",2019-02-26,1,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135087&p_cod_materia_f=135087&p_cod_sessao_votacao_i=5943&p_cod_sessao_votacao_f=5943
135250,5944,senado,"Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor BRUNO SERRA FERNANDES, para exercer o cargo de Diretor do Banco Central do Brasil.",2019-02-26,1,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135250&p_cod_materia_f=135250&p_cod_sessao_votacao_i=5944&p_cod_sessao_votacao_f=5944
135252,5945,senado,"Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor JOÃO MANOEL PINHO DE MELLO, para exercer o cargo de Diretor do Banco Central do Brasil.",2019-02-26,1,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135252&p_cod_materia_f=135252&p_cod_sessao_votacao_i=5945&p_cod_sessao_votacao_f=5945
129807,5946,senado,"Altera os arts. 7º, 23, 24, 37, 40, 201, 203, 208, 227 e 244 da Constituição Federal para incorporar-lhes a nomenclatura ?pessoa com deficiência?, utilizada pela Convenção Internacional sobre o Direito das Pessoas com Deficiência.",2019-03-12,0,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=129807&p_cod_materia_f=129807&p_cod_sessao_votacao_i=5946&p_cod_sessao_votacao_f=5946
135603,5947,senado,"Altera a Lei Complementar nº 105, de 10 de janeiro de 2001, e a Lei n° 12.414, de 9 de junho de 2011, para dispor sobre os cadastros positivos de crédito e regular a responsabilidade civil dos operadores.",2019-03-13,0,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=135603&p_cod_materia_f=135603&p_cod_sessao_votacao_i=5947&p_cod_sessao_votacao_f=5947
129807,5948,senado,"Proposta de Emenda à Constituição nº 25, de 2017 (2º turno)",2019-03-19,0,NA,0,NA,https://rl.senado.gov.br/reports/rwservlet?legis&report=/forms/parlam/vono_r01.RDF&paramform=no&p_cod_materia_i=129807&p_cod_materia_f=129807&p_cod_sessao_votacao_i=5948&p_cod_sessao_votacao_f=5948
